"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
105;Bilal Benkhedim\Bilal-Benkhedim;fr FRA;MF;fr Saint-Étienne;18;2001;1;0;35;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.03;0.00;0.03;0.03;0.03;Matches
106;Ryan Bennett\Ryan-Bennett;eng ENG;DF;eng Wolves;29;1990;3;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.00;0.06;0.06;0.06;Matches
107;Ramy Bensebaini\Ramy-Bensebaini;dz ALG;DF;de M'gladbach;24;1995;6;3;289;0;1;0;0;2;0;0.00;0.31;0.31;0.00;0.31;0.6;0.6;0.0;0.20;0.01;0.21;0.20;0.21;Matches
108;Marcus Berg\Marcus-Berg;se SWE;FW;ru Krasnodar;32;1986;4;3;274;1;0;0;0;1;0;0.33;0.00;0.33;0.33;0.33;2.0;2.0;0.0;0.66;0.01;0.67;0.66;0.67;Matches
109;Steven Berghuis\Steven-Berghuis;nl NED;FW;nl Feyenoord;27;1991;6;6;540;1;0;1;1;3;0;0.17;0.00;0.17;0.00;0.00;1.3;0.6;1.1;0.22;0.18;0.40;0.09;0.28;Matches
110;Emil Bergström\Emil-Bergstrom;se SWE;DF;ch Basel;26;1993;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
111;Steven Bergwijn\Steven-Bergwijn;nl NED;FW;nl PSV Eindhoven;21;1997;5;5;394;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;1.4;0.06;0.32;0.38;0.06;0.38;Matches
112;Robert Berić\Robert-Beric;si SVN;FW;fr Saint-Étienne;28;1991;6;4;312;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.06;0.00;0.06;0.06;0.06;Matches
113;Mergim Berisha\Mergim-Berisha;de GER;MF;at RB Salzburg;21;1998;1;0;14;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.15;0.00;0.15;0.15;0.15;Matches
114;Valon Berisha\Valon-Berisha;xk KVX;MF;it Lazio;26;1993;4;2;159;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.06;0.08;0.15;0.06;0.15;Matches
115;Di'Shon Bernard\DiShon-Bernard;eng ENG;DF;eng Manchester Utd;18;2000;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
116;Antoine Bernede\Antoine-Bernede;fr FRA;MF;at RB Salzburg;20;1999;1;0;4;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
117;Antoine Bernier\Antoine-Bernier;be BEL;FWMF;lu F91 Dudelange;21;1997;6;6;514;2;2;0;0;1;0;0.35;0.35;0.70;0.35;0.70;1.1;1.1;1.0;0.19;0.17;0.36;0.19;0.36;Matches
118;Artem Besyedin\Artem-Besyedin;ua UKR;FW;ua Dynamo Kyiv;23;1996;6;4;388;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;1.9;1.9;0.1;0.44;0.03;0.48;0.44;0.48;Matches
119;Adel Bettaieb\Adel-Bettaieb;tn TUN;FW;lu F91 Dudelange;22;1997;3;1;126;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.23;0.00;0.23;0.23;0.23;Matches
120;Denys Bezborodko\Denys-Bezborodko;ua UKR;FW;ua FC Oleksandriya;25;1994;4;1;186;1;1;0;0;1;0;0.48;0.48;0.97;0.48;0.97;0.7;0.7;0.0;0.32;0.02;0.34;0.32;0.34;Matches
121;Roman Bezjak\Roman-Bezjak;si SVN;MFDF;cy APOEL;30;1989;3;1;135;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.05;0.00;0.05;0.05;0.05;Matches
122;Roman Bezus\Roman-Bezus;ua UKR;MF;be Gent;28;1990;4;3;250;0;3;0;0;2;0;0.00;1.08;1.08;0.00;1.08;0.7;0.7;1.9;0.24;0.70;0.94;0.24;0.94;Matches
123;Pep Biel\Pep-Biel;es ESP;MF;dk FC Copenhagen;22;1996;4;3;261;1;0;0;0;0;0;0.34;0.00;0.34;0.34;0.34;0.5;0.5;0.3;0.17;0.11;0.29;0.17;0.29;Matches
124;Jaka Bijol\Jaka-Bijol;si SVN;MFFW;ru CSKA Moscow;20;1999;6;2;158;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.05;0.33;0.39;0.05;0.39;Matches
125;Cristiano Biraghi\Cristiano-Biraghi;it ITA;DF;it Inter;26;1992;2;2;171;1;0;0;0;0;0;0.53;0.00;0.53;0.53;0.53;0.3;0.3;0.1;0.16;0.05;0.21;0.16;0.21;Matches
126;Kristijan Bistrović\Kristijan-Bistrovic;hr CRO;MF;ru CSKA Moscow;21;1998;6;4;420;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.05;0.00;0.05;0.05;0.05;Matches
127;Dan Bitton\Dan-Bitton;il ISR;MFFW;bg Ludogorets;24;1995;4;0;34;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.05;0.27;0.33;0.05;0.33;Matches
128;Nir Bitton\Nir-Bitton;il ISR;DFMF;sco Celtic;27;1991;5;1;135;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.14;0.15;0.01;0.15;Matches
129;Marco Bizot\Marco-Bizot;nl NED;GK;nl AZ Alkmaar;28;1991;8;8;720;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
130;Andreas Bjelland\Andreas-Bjelland;dk DEN;DF;dk FC Copenhagen;31;1988;4;3;274;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
131;Miha Blažič\Miha-Blazic;si SVN;DF;hu Ferencváros;26;1993;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.0;1.0;0.1;0.16;0.02;0.19;0.16;0.19;Matches
132;Daley Blind\Daley-Blind;nl NED;DF;nl Ajax;29;1990;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
133;Myron Boadu\Myron-Boadu;nl NED;FW;nl AZ Alkmaar;18;2001;7;7;622;4;2;0;0;3;1;0.58;0.29;0.87;0.58;0.87;5.6;5.6;2.0;0.81;0.29;1.10;0.81;1.10;Matches
134;Arnaud Bodart\Arnaud-Bodart;be BEL;GK;be Standard Liège;21;1998;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
135;Sacha Boey\Sacha-Boey;fr FRA;DF;fr Rennes;18;2000;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.04;0.12;0.16;0.04;0.16;Matches
136;Merveille Bokadi\Merveille-Bokadi;cd COD;DF;be Standard Liège;27;1992;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
137;Yannick Bolasie\Yannick-Bolasie;cd COD;FW;pt Sporting CP;30;1989;7;7;582;1;1;0;0;1;0;0.15;0.15;0.31;0.15;0.31;0.8;0.8;0.7;0.12;0.10;0.22;0.12;0.22;Matches
138;Serhiy Bolbat\Serhiy-Bolbat;ua UKR;DF;ua Shakhtar;26;1993;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
139;Franck Boli\Franck-Boli;ci CIV;FW;hu Ferencváros;25;1993;5;5;394;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.11;0.01;0.11;0.11;0.11;Matches
140;Kévin Boli\Kevin-Boli;fr FRA;DF;ro CFR Cluj;28;1991;6;5;513;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.07;0.00;0.07;0.07;0.07;Matches
141;Boli Bolingoli-Mbombo\Boli-Bolingoli-Mbombo;be BEL;DF;sco Celtic;24;1995;4;4;334;0;1;0;0;0;0;0.00;0.27;0.27;0.00;0.27;0.1;0.1;0.5;0.03;0.14;0.16;0.03;0.16;Matches
142;Aleksandar Boljević\Aleksandar-Boljevic;me MNE;FWMF;be Standard Liège;23;1995;3;2;153;0;1;0;0;0;0;0.00;0.59;0.59;0.00;0.59;0.0;0.0;0.3;0.00;0.16;0.16;0.00;0.16;Matches
143;Willy Boly\Willy-Boly;fr FRA;DF;eng Wolves;28;1991;5;5;450;1;0;0;0;1;0;0.20;0.00;0.20;0.20;0.20;0.6;0.6;0.3;0.13;0.06;0.18;0.13;0.18;Matches
144;Léo Bonatini\Leo-Bonatini;br BRA;FW;pt Vitória;25;1994;5;2;158;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.16;0.03;0.20;0.16;0.20;Matches
145;Valeriy Bondarenko\Valeriy-Bondarenko;ua UKR;DF;pt Vitória;25;1994;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
146;Pépé Bonet\Pepe-Bonet;fr FRA;GK;fr Rennes;16;2003;1;0;82;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
147;Mihai Bordeianu\Mihai-Bordeianu;ro ROU;MF;ro CFR Cluj;27;1991;8;8;667;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.8;0.04;0.11;0.15;0.04;0.15;Matches
148;Cristian Borja\Cristian-Borja;co COL;DF;pt Sporting CP;26;1993;4;2;202;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
149;Olivier Boscagli\Olivier-Boscagli;fr FRA;DF;nl PSV Eindhoven;21;1997;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
150;Erik Botheim\Erik-Botheim;no NOR;FW;no Rosenborg;19;2000;2;0;38;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
151;Endre Botka\Endre-Botka;hu HUN;DF;hu Ferencváros;24;1994;4;4;336;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.01;0.03;0.02;0.03;Matches
152;Mattia Bottani\Mattia-Bottani;ch SUI;FWMF;ch Lugano;28;1991;4;4;277;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.11;0.01;0.12;0.11;0.12;Matches
153;Eric Botteghin\Eric-Botteghin;br BRA;DF;nl Feyenoord;31;1987;5;4;413;1;0;0;0;2;0;0.22;0.00;0.22;0.22;0.22;0.8;0.8;0.0;0.18;0.00;0.18;0.18;0.18;Matches
154;Denis Bouanga\Denis-Bouanga;ga GAB;MFDF;fr Saint-Étienne;24;1994;5;2;246;0;1;0;0;0;0;0.00;0.37;0.37;0.00;0.37;0.2;0.2;0.9;0.09;0.31;0.40;0.09;0.40;Matches
155;Andreas Bouchalakis\Andreas-Bouchalakis;gr GRE;MF;gr Olympiacos;26;1993;2;2;185;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
156;Mohamed Bouchouari\Mohamed-Bouchouari;be BEL;DF;lu F91 Dudelange;18;2000;6;6;511;0;2;0;0;0;0;0.00;0.35;0.35;0.00;0.35;0.0;0.0;0.9;0.00;0.16;0.16;0.00;0.16;Matches
157;Ryad Boudebouz\Ryad-Boudebouz;dz ALG;FWMF;fr Saint-Étienne;29;1990;3;1;138;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.15;0.09;0.23;0.15;0.23;Matches
158;Sabir Bougrine\Sabir-Bougrine;be BEL;MF;lu F91 Dudelange;23;1996;5;5;354;1;0;0;0;1;0;0.25;0.00;0.25;0.25;0.25;0.1;0.1;0.1;0.02;0.02;0.03;0.02;0.03;Matches
159;Yassine Bounou\Yassine-Bounou;ma MAR;GK;es Sevilla;28;1991;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
160;Benjamin Bourigeaud\Benjamin-Bourigeaud;fr FRA;MF;fr Rennes;25;1994;5;4;373;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.3;0.07;0.08;0.15;0.07;0.15;Matches
161;Tyler Boyd\Tyler-Boyd;us USA;FWMF;tr Beşiktaş;24;1994;4;4;309;1;0;0;0;1;0;0.29;0.00;0.29;0.29;0.29;0.8;0.8;0.0;0.23;0.01;0.24;0.23;0.24;Matches
162;Denys Boyko\Denys-Boyko;ua UKR;GK;ua Dynamo Kyiv;31;1988;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
163;Vasil Bozhikov\Vasil-Bozhikov;bg BUL;DF;sk Slovan Bratislava;31;1988;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
164;Josip Brekalo\Josip-Brekalo;hr CRO;FWMF;de Wolfsburg;21;1998;7;7;539;3;2;0;0;0;0;0.50;0.33;0.83;0.50;0.83;1.2;1.2;0.9;0.19;0.16;0.35;0.19;0.35;Matches
165;Rajko Brežančić\Rajko-Brezancic;rs SRB;MFFW;rs Partizan;29;1989;2;0;32;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
166;Dylan Bronn\Dylan-Bronn;tn TUN;DF;be Gent;24;1995;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
167;John Brooks\John-Brooks;us USA;DF;de Wolfsburg;26;1993;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
168;Scott Brown\Scott-Brown;sco SCO;MF;sco Celtic;34;1985;7;7;599;0;1;0;0;4;0;0.00;0.15;0.15;0.00;0.15;0.2;0.2;0.1;0.03;0.02;0.05;0.03;0.05;Matches
169;Marcelo Brozović\Marcelo-Brozovic;hr CRO;MF;it Inter;26;1992;1;0;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.10;0.10;0.00;0.10;Matches
170;Bruma\Bruma;pt POR;FW;nl PSV Eindhoven;24;1994;6;4;327;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.5;0.19;0.14;0.32;0.19;0.32;Matches
171;Jeffrey Bruma\Jeffrey-Bruma;nl NED;DF;de Wolfsburg;27;1991;5;4;380;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.05;0.00;0.05;0.05;0.05;Matches
172;Bryan\Bryan;es ESP;FWMF;es Sevilla;18;2001;4;1;163;1;1;0;0;0;0;0.55;0.55;1.10;0.55;1.10;0.2;0.2;0.3;0.09;0.15;0.24;0.09;0.24;Matches
173;Kevin Bua\Kevin-Bua;ch SUI;FW;ch Basel;25;1993;4;3;257;2;1;0;0;2;1;0.70;0.35;1.05;0.70;1.05;1.0;1.0;0.3;0.36;0.09;0.46;0.36;0.46;Matches
174;D'Mani Bughail-Mellor\DMani-Bughail-Mellor;eng ENG;FW;eng Manchester Utd;18;2000;1;0;25;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
175;Hlib Bukhal\Hlib-Bukhal;ua UKR;DF;ua FC Oleksandriya;23;1995;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.01;0.02;0.02;0.02;Matches
176;Orges Bunjaku\Orges-Bunjaku;ch SUI;MF;ch Basel;18;2001;1;0;5;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
177;Andrei Burcă\Andrei-Burca;ro ROU;DF;ro CFR Cluj;26;1993;8;8;657;1;0;0;0;0;0;0.14;0.00;0.14;0.14;0.14;0.2;0.2;0.0;0.02;0.00;0.02;0.02;0.02;Matches
178;Nicolas Bürgy\Nicolas-Burgy;ch SUI;DF;ch Young Boys;23;1995;3;2;204;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.05;0.00;0.05;0.05;0.05;Matches
179;Heorhiy Bushchan\Heorhiy-Bushchan;ua UKR;GK;ua Dynamo Kyiv;25;1994;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
180;Oskar Buur\Oskar-Buur;dk DEN;DF;eng Wolves;21;1998;1;1;90;0;1;0;0;0;0;0.00;1.00;1.00;0.00;1.00;0.0;0.0;0.8;0.00;0.76;0.76;0.00;0.76;Matches
181;Vitaliy Buyalskyi\Vitaliy-Buyalskyi;ua UKR;MF;ua Dynamo Kyiv;26;1993;4;4;359;1;2;0;0;0;0;0.25;0.50;0.75;0.25;0.75;1.5;1.5;1.4;0.36;0.36;0.73;0.36;0.73;Matches
182;Yohan Cabaye\Yohan-Cabaye;fr FRA;MF;fr Saint-Étienne;33;1986;1;1;65;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.08;0.00;0.08;0.08;0.08;Matches
183;Jovane Cabral\Jovane-Cabral;cv CPV;FW;pt Sporting CP;21;1998;3;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.3;0.30;0.17;0.48;0.30;0.48;Matches
184;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;es Getafe;28;1991;3;2;256;1;0;0;0;0;0;0.35;0.00;0.35;0.35;0.35;0.5;0.5;0.0;0.17;0.00;0.17;0.17;0.17;Matches
185;Júnior Caiçara\Junior-Caicara;br BRA;DF;tr Başakşehir;30;1989;7;7;660;0;1;0;0;1;0;0.00;0.14;0.14;0.00;0.14;0.1;0.1;1.2;0.01;0.16;0.18;0.01;0.18;Matches
186;Felipe Caicedo\Felipe-Caicedo;ec ECU;FW;it Lazio;30;1988;6;5;470;0;1;0;0;1;0;0.00;0.19;0.19;0.00;0.19;0.5;0.5;0.3;0.09;0.05;0.14;0.09;0.14;Matches
187;Caju\Caju;br BRA;DF;pt Braga;24;1995;1;1;59;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.05;0.05;0.00;0.05;Matches
188;Uğurcan Çakır\Ugurcan-Cakir;tr TUR;GK;tr Trabzonspor;23;1996;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
189;Fernando Calero\Fernando-Calero;es ESP;DF;es Espanyol;23;1995;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
190;Jonathan Calleri\Jonathan-Calleri;ar ARG;FW;es Espanyol;25;1993;6;2;187;3;0;1;1;1;0;1.44;0.00;1.44;0.96;0.96;1.8;1.0;0.1;0.85;0.06;0.91;0.48;0.54;Matches
191;Rafael Camacho\Rafael-Camacho;pt POR;FW;pt Sporting CP;19;2000;4;1;117;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.19;0.08;0.27;0.19;0.27;Matches
192;Mahdi Camara\Mahdi-Camara;fr FRA;MF;fr Saint-Étienne;21;1998;2;1;125;1;0;0;0;1;0;0.72;0.00;0.72;0.72;0.72;0.4;0.4;0.0;0.28;0.00;0.28;0.28;0.28;Matches
193;Mohamed Camara\Mohamed-Camara;gn GUI;MF;gr Olympiacos;22;1997;2;2;210;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.11;0.02;0.13;0.11;0.13;Matches
194;Mohamed Camara\Mohamed-Camara;ml MLI;MF;at RB Salzburg;19;2000;2;1;109;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
195;Eduardo Camavinga\Eduardo-Camavinga;fr FRA;MF;fr Rennes;16;2002;4;2;150;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.30;0.03;0.33;0.30;0.33;Matches
196;Camora\Camora;pt POR;DF;ro CFR Cluj;32;1986;8;8;720;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.01;0.03;0.04;0.01;0.04;Matches
197;Gastón Campi\Gaston-Campi;ar ARG;DF;tr Trabzonspor;28;1991;6;4;392;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
198;Samuele Campo\Samuele-Campo;ch SUI;MF;ch Basel;24;1995;6;3;319;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.1;0.15;0.04;0.19;0.15;0.19;Matches
199;Víctor Campuzano\Victor-Campuzano;es ESP;FW;es Espanyol;22;1997;6;4;360;3;0;0;0;0;0;0.75;0.00;0.75;0.75;0.75;2.3;2.3;0.1;0.56;0.03;0.60;0.56;0.60;Matches
200;Ahmet Canbaz\Ahmet-Canbaz;tr TUR;MF;tr Trabzonspor;21;1998;2;1;97;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.13;0.02;0.15;0.13;0.15;Matches
201;Mehdi Carcela\Mehdi-Carcela;ma MAR;MFFW;be Standard Liège;30;1989;6;5;453;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.8;0.09;0.16;0.25;0.09;0.25;Matches
202;Carlinhos\Carlinhos;br BRA;FWMF;ch Lugano;24;1994;5;5;422;0;1;0;0;3;0;0.00;0.21;0.21;0.00;0.21;0.7;0.7;0.2;0.15;0.04;0.19;0.15;0.19;Matches
203;Carlos\Carlos;br BRA;FW;pt Benfica;24;1995;2;0;32;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.50;0.26;0.76;0.50;0.76;Matches
204;Diego Carlos\Diego-Carlos;br BRA;DF;es Sevilla;26;1993;4;3;290;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.09;0.03;0.12;0.09;0.12;Matches
205;David Carmo\David-Carmo;pt POR;DF;pt Braga;20;1999;1;1;64;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
206;Daniel Carriço\Daniel-Carrico;pt POR;DF;es Sevilla;30;1988;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
207;Eduardo Carvalho\Eduardo-Carvalho;pt POR;GK;pt Braga;36;1982;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
208;Koen Casteels\Koen-Casteels;be BEL;GK;de Wolfsburg;27;1992;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
209;Jonny Castro\Jonny-Castro;es ESP;DF;eng Wolves;25;1994;5;4;360;0;1;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.1;0.1;0.5;0.02;0.12;0.13;0.02;0.13;Matches
210;Alessio Castro-Montes\Alessio-Castro-Montes;be BEL;DF;be Gent;22;1997;4;2;201;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.06;0.07;0.01;0.07;Matches
211;Danilo Cataldi\Danilo-Cataldi;it ITA;MF;it Lazio;24;1994;5;3;261;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.4;0.06;0.12;0.18;0.06;0.18;Matches
212;Amar Ćatić\Amar-Catic;ba BIH;MF;nl PSV Eindhoven;20;1999;1;0;26;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.12;0.00;0.12;0.12;0.12;Matches
213;Aleksandar Čavrić\Aleksandar-Cavric;rs SRB;MF;sk Slovan Bratislava;25;1994;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
214;Dani Ceballos\Dani-Ceballos;es ESP;MF;eng Arsenal;22;1996;6;3;311;1;0;0;0;0;0;0.29;0.00;0.29;0.29;0.29;0.7;0.7;0.6;0.21;0.16;0.37;0.21;0.37;Matches
215;Emil Ceide\Emil-Ceide;no NOR;FW;no Rosenborg;17;2001;2;0;26;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
216;Franco Cervi\Franco-Cervi;ar ARG;MF;pt Benfica;25;1994;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.07;0.07;0.00;0.07;Matches
217;Mike Cestor\Mike-Cestor;cd COD;DF;ro CFR Cluj;27;1992;4;3;276;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.01;0.04;0.03;0.04;Matches
218;Giorgi Chakvetadze\Giorgi-Chakvetadze;ge GEO;MFFW;be Gent;19;1999;3;0;57;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.13;0.44;0.57;0.13;0.57;Matches
219;Fyodor Chalov\Fyodor-Chalov;ru RUS;FW;ru CSKA Moscow;21;1998;6;5;487;1;0;0;0;1;0;0.18;0.00;0.18;0.18;0.18;2.2;2.2;0.6;0.41;0.12;0.53;0.41;0.53;Matches
220;Calum Chambers\Calum-Chambers;eng ENG;DF;eng Arsenal;24;1995;3;2;192;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.08;0.11;0.19;0.08;0.19;Matches
221;Timothy Chandler\Timothy-Chandler;us USA;DF;de Eint Frankfurt;29;1990;4;0;26;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.07;0.32;0.39;0.07;0.39;Matches
