"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
456;Bruno Gaspar\Bruno-Gaspar;ao ANG;FW;gr Olympiacos;26;1993;1;34;34;16.2;0.4;0;;1;34;1;3.00;1;1;0;0.00;0.00;0.6;1.0;-0.4;-1.12;-0.18;Matches
457;Gianluca Gaudino\Gianluca-Gaudino;de GER;MF;ch Young Boys;22;1996;3;138;46;25.6;1.5;1;73;2;33;0;2.00;1;1;0;0.00;-0.22;2.5;0.8;+1.7;+1.13;+1.46;Matches
458;Nicolas Gavory\Nicolas-Gavory;fr FRA;DF;be Standard Liège;24;1995;6;540;90;100.0;6.0;6;90;0;;0;1.33;8;10;-2;-0.33;;6.3;10.8;-4.4;-0.73;;Matches
459;Yuri Gazinskiy\Yuri-Gazinskiy;ru RUS;MF;ru Krasnodar;30;1989;2;173;87;32.0;1.9;2;87;0;;0;1.50;1;3;-2;-1.04;-0.55;2.3;1.9;+0.4;+0.20;-0.12;Matches
460;Yann Gboho\Yann-Gboho;fr FRA;MFFW;fr Rennes;18;2001;3;124;41;23.0;1.4;1;90;2;17;1;1.00;3;1;+2;+1.45;+2.53;2.2;0.8;+1.4;+0.99;+0.74;Matches
461;David de Gea\David-de-Gea;es ESP;GK;eng Manchester Utd;28;1990;1;90;90;12.5;1.0;1;90;0;;2;1.00;0;0;0;0.00;-1.14;0.6;0.6;0.0;+0.02;-1.28;Matches
462;Thomas Gebauer\Thomas-Gebauer;de GER;GK;at LASK;37;1982;0;;;;;0;;0;;8;;;;;;;;;;;;Matches
463;Lutsharel Geertruida\Lutsharel-Geertruida;nl NED;DF;nl Feyenoord;19;2000;4;275;69;50.9;3.1;3;90;1;5;1;1.33;4;7;-3;-0.98;-1.32;3.2;5.9;-2.8;-0.91;-0.21;Matches
464;Jérémy Gélin\Jeremy-Gelin;fr FRA;DFMF;fr Rennes;22;1997;0;;;;;0;;0;;5;;;;;;;;;;;;Matches
465;Savvas Gentsoglou\Savvas-Gentsoglou;gr GRE;MF;cy APOEL;28;1990;5;364;73;50.6;4.0;5;73;0;;0;1.40;8;8;0;0.00;-0.51;4.9;6.7;-1.8;-0.45;-0.12;Matches
466;Yannick Gerhardt\Yannick-Gerhardt;de GER;MF;de Wolfsburg;25;1994;4;360;90;50.0;4.0;4;90;0;;3;3.00;9;2;+7;+1.75;+3.00;5.3;2.6;+2.7;+0.68;-0.13;Matches
467;Alexander Gerndt\Alexander-Gerndt;se SWE;FWMF;ch Lugano;33;1986;3;201;67;37.2;2.2;2;84;1;33;1;0.67;1;2;-1;-0.45;+0.08;1.9;2.4;-0.5;-0.24;+0.76;Matches
468;Morgan Gibbs-White\Morgan-Gibbs-White;eng ENG;MFFW;eng Wolves;19;2000;4;252;63;35.0;2.8;4;63;0;;0;2.14;2;3;-1;-0.36;-1.70;1.8;2.3;-0.5;-0.18;-1.60;Matches
469;Petar Gigić\Petar-Gigic;rs SRB;FW;rs Partizan;22;1997;1;2;2;0.4;0.0;0;;1;2;0;1.00;0;0;0;0.00;0.00;0.0;0.0;0.0;0.00;-0.62;Matches
470;Jean-François Gillet\Jean-Francois-Gillet;be BEL;GK;be Standard Liège;40;1979;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
471;Daniel Ginczek\Daniel-Ginczek;de GER;FW;de Wolfsburg;28;1991;3;84;28;11.7;0.9;1;64;2;10;0;3.00;1;0;+1;+1.07;+0.93;1.4;0.7;+0.7;+0.73;-0.02;Matches
472;Matthias Ginter\Matthias-Ginter;de GER;DF;de M'gladbach;25;1994;4;360;90;66.7;4.0;4;90;0;;0;1.00;4;8;-4;-1.00;-1.50;6.5;4.2;+2.3;+0.57;-0.26;Matches
473;Joris Gnagnon\Joris-Gnagnon;fr FRA;DF;fr Rennes;22;1997;6;540;90;100.0;6.0;6;90;0;;0;0.67;5;8;-3;-0.50;;7.2;4.6;+2.5;+0.42;;Matches
474;Franck Gniangbo\Franck-Gniangbo;ci CIV;FW;at Wolfsberger AC;19;1999;6;512;85;94.8;5.7;6;85;0;;0;0.83;7;5;+2;+0.35;+9.99;5.1;9.4;-4.3;-0.76;+3.45;Matches
475;Franck Gniangbo\Franck-Gniangbo;ci CIV;DF;be Gent;19;1999;1;10;10;1.4;0.1;0;;1;10;1;1.00;0;0;0;0.00;-0.51;0.4;0.1;+0.3;+2.27;+2.47;Matches
476;Bruno Godeau\Bruno-Godeau;be BEL;DF;be Gent;27;1992;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
477;Diego Godín\Diego-Godin;uy URU;DF;it Inter;33;1986;2;180;90;100.0;2.0;2;90;0;;0;3.00;4;1;+3;+1.50;;3.3;0.5;+2.8;+1.41;;Matches
478;Okechukwu Godson Azubuike\Okechukwu-Godson-Azubuike;ng NGA;MF;tr Başakşehir;22;1997;7;367;52;48.9;4.1;3;85;4;28;1;1.86;7;7;0;0.00;+0.47;6.0;5.7;+0.2;+0.06;+1.26;Matches
479;Cèdric Gogoua\Cedric-Gogoua;ci CIV;DF;ru CSKA Moscow;25;1994;1;45;45;8.3;0.5;0;;1;45;3;0.00;0;2;-2;-4.00;-3.27;0.4;1.4;-1.0;-2.03;-2.05;Matches
480;Thomas Goiginger\Thomas-Goiginger;at AUT;FW;at LASK;26;1993;8;707;88;98.2;7.9;8;88;0;;0;2.13;14;5;+9;+1.15;+14.99;13.7;8.0;+5.7;+0.73;-1.58;Matches
481;Connor Goldson\Connor-Goldson;eng ENG;DF;sco Rangers;26;1992;8;720;90;100.0;8.0;8;90;0;;0;2.19;12;8;+4;+0.50;;9.4;9.6;-0.2;-0.02;;Matches
482;Stefan Gölles\Stefan-Golles;at AUT;DF;at Wolfsberger AC;27;1991;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
483;Manfred Gollner\Manfred-Gollner;at AUT;DF;at Wolfsberger AC;28;1990;2;93;47;17.2;1.0;1;90;1;3;4;0.00;0;1;-1;-0.97;-0.97;1.6;2.2;-0.5;-0.50;+0.53;Matches
484;Cătălin Golofca\Catalin-Golofca;ro ROU;MFFW;ro CFR Cluj;29;1990;5;35;7;4.9;0.4;0;;5;7;3;1.60;0;0;0;0.00;-0.26;0.3;0.5;-0.1;-0.35;-0.13;Matches
485;Angel Gomes\Angel-Gomes;eng ENG;FWMF;eng Manchester Utd;18;2000;3;247;82;34.3;2.7;3;82;0;;0;1.33;1;2;-1;-0.36;-2.08;4.2;2.0;+2.2;+0.79;-0.53;Matches
486;Sergi Gómez\Sergi-Gomez;es ESP;DF;es Sevilla;27;1992;5;430;86;59.7;4.8;5;86;0;;3;2.40;9;3;+6;+1.26;-0.30;12.6;2.1;+10.5;+2.20;+1.18;Matches
487;Gökhan Gönül\Gokhan-Gonul;tr TUR;DFFW;tr Beşiktaş;34;1985;2;6;3;1.1;0.1;0;;2;3;1;1.50;2;2;0;0.00;+1.52;0.1;0.7;-0.7;-9.78;-9.39;Matches
488;Bruno González\Bruno-Gonzalez;es ESP;DF;es Getafe;29;1990;5;374;75;51.9;4.2;5;75;0;;1;1.80;5;3;+2;+0.48;-0.04;6.8;4.8;+2.0;+0.48;-0.10;Matches
489;Jacek Góralski\Jacek-Goralski;pl POL;MFFW;bg Ludogorets;26;1992;3;82;27;11.4;0.9;1;33;2;25;0;2.29;1;2;-1;-1.10;-1.24;0.6;2.1;-1.5;-1.65;-1.11;Matches
490;Craig Gordon\Craig-Gordon;sco SCO;GK;sco Celtic;36;1982;1;90;90;12.5;1.0;1;90;0;;5;2.00;0;2;-2;-2.00;-2.86;0.2;1.8;-1.6;-1.62;-1.91;Matches
491;Réginal Goreux\Reginal-Goreux;ht HAI;DFMF;be Standard Liège;31;1987;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
492;Kenzo Goudmijn\Kenzo-Goudmijn;nl NED;MF;nl AZ Alkmaar;17;2001;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
493;Esteban Granero\Esteban-Granero;es ESP;MF;es Espanyol;32;1987;6;447;75;62.1;5.0;5;86;1;18;0;2.10;10;3;+7;+1.41;+1.08;6.9;3.1;+3.8;+0.76;+0.88;Matches
494;Lee Grant\Lee-Grant;eng ENG;GK;eng Manchester Utd;36;1983;1;90;90;12.5;1.0;1;90;0;;4;0.00;1;2;-1;-1.00;-2.29;1.9;1.2;+0.6;+0.64;-0.57;Matches
495;Ryan Gravenberch\Ryan-Gravenberch;nl NED;MF;nl Ajax;17;2002;1;75;75;41.7;0.8;1;75;0;;1;3.00;2;1;+1;+1.20;+2.91;1.3;1.2;+0.2;+0.19;+1.08;Matches
496;Mason Greenwood\Mason-Greenwood;eng ENG;FW;eng Manchester Utd;17;2001;6;455;76;63.2;5.1;5;87;1;18;1;2.17;11;2;+9;+1.78;+2.12;9.8;3.1;+6.7;+1.33;+0.51;Matches
497;Dominik Greif\Dominik-Greif;sk SVK;GK;sk Slovan Bratislava;22;1997;6;540;90;100.0;6.0;6;90;0;;0;1.58;10;13;-3;-0.50;;6.2;10.8;-4.7;-0.78;;Matches
498;Clément Grenier\Clement-Grenier;fr FRA;MF;fr Rennes;28;1991;4;358;90;66.3;4.0;4;90;0;;0;1.00;4;4;0;0.00;+1.48;4.8;2.5;+2.3;+0.58;+0.45;Matches
499;Leigh Griffiths\Leigh-Griffiths;sco SCO;FW;sco Celtic;28;1990;3;121;40;16.8;1.3;1;90;2;16;0;1.00;1;5;-4;-2.98;-4.18;1.7;2.9;-1.2;-0.90;-1.14;Matches
500;Dragoș Grigore\Dragos-Grigore;ro ROU;DF;bg Ludogorets;32;1986;6;492;82;68.3;5.5;6;82;0;;0;1.50;10;7;+3;+0.55;+1.73;6.0;7.4;-1.4;-0.25;+1.31;Matches
501;Álex Grimaldo\Alex-Grimaldo;es ESP;DF;pt Benfica;23;1995;2;180;90;100.0;2.0;2;90;0;;0;0.50;4;5;-1;-0.50;;2.3;2.2;+0.1;+0.03;;Matches
502;Dávid Gróf\David-Grof;hu HUN;GK;hu Ferencváros;30;1989;0;;;;;0;;0;;6;;;;;;;;;;;;Matches
503;Max Grün\Max-Grun;de GER;GK;de M'gladbach;32;1987;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
504;Sten Grytebust\Sten-Grytebust;no NOR;GK;dk FC Copenhagen;29;1989;0;;;;;0;;0;;7;1.50;;;;;;;;;;;Matches
505;Nemanja Gudelj\Nemanja-Gudelj;rs SRB;MFDF;es Sevilla;27;1991;8;720;90;100.0;8.0;8;90;0;;0;2.13;15;4;+11;+1.37;;18.7;4.4;+14.3;+1.79;;Matches
506;Mattéo Guendouzi\Matteo-Guendouzi;fr FRA;MF;eng Arsenal;20;1999;6;336;56;44.8;3.7;2;90;4;39;2;1.83;7;5;+2;+0.54;-0.55;6.7;2.1;+4.6;+1.24;+0.20;Matches
507;Guido Guerrieri\Guido-Guerrieri;it ITA;GK;it Lazio;23;1996;0;;;;;0;;0;;4;;;;;;;;;;;;Matches
508;Magaye Gueye\Magaye-Gueye;fr FRA;FW;az Qarabağ Ağdam;29;1990;5;205;41;38.0;2.3;2;56;3;31;0;1.14;2;5;-3;-1.32;-1.32;3.1;2.4;+0.6;+0.28;-0.26;Matches
509;Stefano Guidotti\Stefano-Guidotti;ch SUI;MF;ch Lugano;21;1998;2;131;66;24.3;1.5;2;66;0;;1;0.50;1;1;0;0.00;+0.66;0.7;3.1;-2.5;-1.69;-1.28;Matches
510;Josuha Guilavogui\Josuha-Guilavogui;fr FRA;MFDF;de Wolfsburg;28;1990;5;450;90;62.5;5.0;5;90;0;;1;1.60;8;7;+1;+0.20;-0.13;7.2;3.1;+4.1;+0.81;+0.17;Matches
511;Guilherme\Guilherme;br BRA;MF;gr Olympiacos;28;1991;2;207;104;98.6;2.3;2;104;0;;0;1.50;1;2;-1;-0.43;-30.43;1.1;3.2;-2.1;-0.91;+3.91;Matches
512;Rafik Guitane\Rafik-Guitane;fr FRA;FW;fr Rennes;20;1999;2;71;36;13.1;0.8;1;65;1;6;1;0.00;0;3;-3;-3.80;-3.80;1.0;0.6;+0.3;+0.42;-0.01;Matches
513;Fredrik Gulbrandsen\Fredrik-Gulbrandsen;no NOR;MFFW;tr Başakşehir;26;1992;7;415;59;55.3;4.6;6;63;1;35;0;1.43;6;6;0;0.00;+0.54;5.8;7.6;-1.8;-0.39;+0.44;Matches
514;Mert Günok\Mert-Gunok;tr TUR;GK;tr Başakşehir;30;1989;8;750;94;100.0;8.3;8;94;0;;0;1.63;12;13;-1;-0.12;;10.2;15.1;-4.9;-0.59;;Matches
515;Erick Gutiérrez\Erick-Gutierrez;mx MEX;MF;nl PSV Eindhoven;24;1995;4;288;72;53.3;3.2;3;90;1;18;1;1.88;3;5;-2;-0.62;-0.27;4.6;4.2;+0.4;+0.13;+0.94;Matches
516;Albert Guðmundsson\Albert-Gudmundsson;is ISL;FWMF;nl AZ Alkmaar;22;1997;0;;;;;0;;0;;1;1.50;;;;;;;;;;;Matches
517;Jón Guðni Fjóluson\Jon-Gudni-Fjoluson;is ISL;MF;ru Krasnodar;30;1989;2;59;30;10.9;0.7;1;45;1;14;2;1.50;1;1;0;0.00;+0.75;0.7;1.6;-0.9;-1.39;-1.87;Matches
518;Hacıağa Hacıyev\Haciaga-Haciyev;az AZE;MF;az Qarabağ Ağdam;21;1998;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
519;Munir El Haddadi\Munir-El-Haddadi;es ESP;FW;es Sevilla;23;1995;5;369;74;51.3;4.1;4;83;1;38;0;3.00;13;2;+11;+2.68;+2.68;11.2;1.8;+9.4;+2.29;+1.16;Matches
520;Ianis Hagi\Ianis-Hagi;ro ROU;FW;sco Rangers;20;1998;2;162;81;22.5;1.8;2;81;0;;0;3.00;4;2;+2;+1.11;+1.11;3.2;2.6;+0.7;+0.37;+0.51;Matches
521;Linus Hallenius\Linus-Hallenius;se SWE;FW;cy APOEL;30;1989;5;293;59;40.7;3.3;3;78;2;29;3;1.40;5;4;+1;+0.31;+0.10;2.9;3.6;-0.7;-0.22;+0.30;Matches
522;Andy Halliday\Andy-Halliday;sco SCO;DFMF;sco Rangers;27;1991;0;;;;;0;;0;;5;2.33;;;;;;;;;;;Matches
523;Romain Hamouma\Romain-Hamouma;fr FRA;FWMF;fr Saint-Étienne;32;1987;4;307;77;56.9;3.4;4;77;0;;1;0.50;3;6;-3;-0.88;-1.27;2.1;2.6;-0.5;-0.13;-0.51;Matches
524;Florent Hanin\Florent-Hanin;dz ALG;DF;pt Vitória;29;1990;5;450;90;83.3;5.0;5;90;0;;1;1.56;6;9;-3;-0.60;-0.60;5.1;8.3;-3.2;-0.64;-1.16;Matches
525;André Hansen\Andre-Hansen;no NOR;GK;no Rosenborg;29;1989;5;450;90;83.3;5.0;5;90;0;;0;0.00;2;10;-8;-1.60;-1.60;4.6;7.3;-2.7;-0.54;-0.36;Matches
526;Ridgeciano Haps\Ridgeciano-Haps;nl NED;DF;nl Feyenoord;26;1993;4;278;70;51.5;3.1;3;90;1;8;0;1.75;3;2;+1;+0.32;+1.35;4.2;7.2;-3.0;-0.98;-0.37;Matches
527;Denys Harmash\Denys-Harmash;ua UKR;MF;ua Dynamo Kyiv;29;1990;4;30;8;5.6;0.3;0;;4;8;2;0.75;1;1;0;0.00;0.00;0.8;0.9;-0.1;-0.43;-1.18;Matches
528;Makoto Hasebe\Makoto-Hasebe;jp JPN;DFMF;de Eint Frankfurt;35;1984;6;540;90;75.0;6.0;6;90;0;;1;1.91;11;11;0;0.00;+1.00;9.4;9.6;-0.2;-0.04;-0.42;Matches
529;Pantelis Hatzidiakos\Pantelis-Hatzidiakos;gr GRE;DF;nl AZ Alkmaar;22;1997;5;204;41;28.3;2.3;2;72;3;20;0;1.89;10;3;+7;+3.09;+3.09;7.3;2.4;+4.9;+2.17;+2.04;Matches
530;Stefan Haudum\Stefan-Haudum;at AUT;MF;at LASK;24;1994;0;;;;;0;;0;;6;;;;;;;;;;;;Matches
531;Kai Havertz\Kai-Havertz;de GER;MF;de Leverkusen;20;1999;2;180;90;100.0;2.0;2;90;0;;0;3.00;5;2;+3;+1.50;;4.6;1.4;+3.1;+1.57;;Matches
532;Jonny Hayes\Jonny-Hayes;ie IRL;DF;sco Celtic;32;1987;5;210;42;29.2;2.3;2;90;3;10;1;2.20;4;2;+2;+0.86;+0.50;3.8;3.1;+0.7;+0.28;+0.33;Matches
533;Conor Hazard\Conor-Hazard;nir NIR;GK;sco Celtic;21;1998;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
534;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;at RB Salzburg;23;1996;2;180;90;100.0;2.0;2;90;0;;0;0.50;3;6;-3;-1.50;;3.0;3.6;-0.6;-0.29;;Matches
535;Marcel Heister\Marcel-Heister;de GER;DF;hu Ferencváros;27;1992;3;270;90;50.0;3.0;3;90;0;;1;1.20;2;5;-3;-1.00;-1.33;3.3;4.5;-1.2;-0.39;-0.51;Matches
536;Filip Helander\Filip-Helander;se SWE;DF;sco Rangers;26;1993;5;450;90;62.5;5.0;5;90;0;;0;1.60;7;5;+2;+0.40;+0.40;4.3;6.3;-2.0;-0.41;-1.03;Matches
537;Jorrit Hendrix\Jorrit-Hendrix;nl NED;MF;nl PSV Eindhoven;24;1995;3;252;84;46.7;2.8;3;84;0;;0;2.50;6;7;-1;-0.36;+0.27;2.3;4.6;-2.3;-0.81;-0.94;Matches
538;Eduardo Henrique\Eduardo-Henrique;br BRA;MF;pt Sporting CP;24;1995;5;244;49;32.5;2.7;2;90;3;21;3;1.80;3;4;-1;-0.37;-1.26;2.2;4.9;-2.7;-0.99;-1.37;Matches
539;Uche Henry Agbo\Uche-Henry-Agbo;ng NGA;MF;pt Braga;23;1995;2;105;53;14.6;1.2;1;90;1;15;1;3.00;5;2;+3;+2.57;+2.13;2.8;1.0;+1.8;+1.57;+1.70;Matches
540;Javier Hernández\Javier-Hernandez;mx MEX;FW;es Sevilla;31;1988;4;258;65;35.8;2.9;4;65;0;;1;2.25;3;0;+3;+1.05;-0.51;4.5;0.9;+3.6;+1.26;-0.72;Matches
541;Patrick Herrmann\Patrick-Herrmann;de GER;MFFW;de M'gladbach;28;1991;5;209;42;38.7;2.3;2;76;3;19;0;1.00;2;3;-1;-0.43;+0.11;5.6;2.0;+3.6;+1.54;+1.44;Matches
542;Martin Hinteregger\Martin-Hinteregger;at AUT;DF;de Eint Frankfurt;26;1992;7;630;90;87.5;7.0;7;90;0;;0;1.73;10;12;-2;-0.29;-0.29;10.4;10.4;0.0;-0.01;-0.62;Matches
543;Guillaume Hoarau\Guillaume-Hoarau;fr FRA;FW;ch Young Boys;35;1984;3;67;22;12.4;0.7;0;;3;22;0;0.33;1;0;+1;+1.34;+1.34;0.7;0.4;+0.3;+0.45;+0.47;Matches
544;Ovidiu Hoban\Ovidiu-Hoban;ro ROU;MF;ro CFR Cluj;36;1982;4;61;15;8.5;0.7;0;;4;15;3;2.50;1;1;0;0.00;-0.27;0.4;1.6;-1.2;-1.79;-1.71;Matches
545;Amar Hodzić\Amar-Hodzic;at AUT;FW;at Wolfsberger AC;20;1999;1;;0;0.0;0.0;0;;1;0;0;1.00;0;0;0;;;0.0;0.4;-0.4;;;Matches
546;Jonas Hofmann\Jonas-Hofmann;de GER;MFFW;de M'gladbach;27;1992;3;180;60;33.3;2.0;1;90;2;45;0;2.33;4;1;+3;+1.50;+3.00;4.0;2.7;+1.3;+0.63;-0.05;Matches
547;Rob Holding\Rob-Holding;eng ENG;DF;eng Arsenal;23;1995;3;270;90;36.0;3.0;3;90;0;;1;2.33;8;3;+5;+1.67;+1.29;6.3;2.7;+3.6;+1.21;+0.13;Matches
548;Filip Holender\Filip-Holender;hu HUN;FW;ch Lugano;25;1994;5;214;43;39.6;2.4;2;86;3;14;1;0.60;1;1;0;0.00;+0.83;2.3;3.9;-1.5;-0.64;+0.13;Matches
549;James Holland\James-Holland;au AUS;MF;at LASK;30;1989;8;720;90;100.0;8.0;8;90;0;;0;2.13;14;5;+9;+1.13;;14.1;8.1;+6.0;+0.75;;Matches
550;Dávid Holman\David-Holman;hu HUN;MF;sk Slovan Bratislava;26;1993;4;298;75;55.2;3.3;4;75;0;;1;1.90;7;5;+2;+0.60;+2.46;4.4;3.8;+0.6;+0.18;+2.11;Matches
551;Carlo Holse\Carlo-Holse;dk DEN;MF;dk FC Copenhagen;20;1999;2;65;33;9.0;0.7;0;;2;33;1;1.33;0;1;-1;-1.38;-1.66;0.2;0.5;-0.3;-0.40;-0.24;Matches
552;Franck Honorat\Franck-Honorat;fr FRA;DFFW;fr Saint-Étienne;22;1996;2;135;68;25.0;1.5;1;90;1;45;0;0.50;0;1;-1;-0.67;-0.44;0.8;0.5;+0.2;+0.16;+0.10;Matches
553;André Horta\Andre-Horta;pt POR;MF;pt Braga;22;1996;5;398;80;55.3;4.4;5;80;0;;3;2.56;9;6;+3;+0.68;-0.16;5.1;5.8;-0.7;-0.15;-0.63;Matches
554;Ricardo Horta\Ricardo-Horta;pt POR;MFFW;pt Braga;24;1994;8;582;73;80.8;6.5;7;80;1;20;0;2.09;13;11;+2;+0.31;-2.30;8.2;9.0;-0.8;-0.13;-1.31;Matches
555;Ethan Horvath\Ethan-Horvath;us USA;GK;be Club Brugge;24;1995;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
556;Majid Hosseini\Majid-Hosseini;ir IRN;DFMF;tr Trabzonspor;23;1996;5;411;82;76.1;4.6;5;82;0;;1;1.00;3;8;-5;-1.09;+1.00;2.8;6.2;-3.5;-0.76;+0.44;Matches
557;Even Hovland\Even-Hovland;no NOR;DF;no Rosenborg;30;1989;6;540;90;100.0;6.0;6;90;0;;0;0.17;3;11;-8;-1.33;;5.0;7.9;-2.9;-0.48;;Matches
558;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;de Leverkusen;29;1989;2;180;90;100.0;2.0;2;90;0;;0;3.00;5;2;+3;+1.50;;4.6;1.4;+3.1;+1.57;;Matches
559;Dmytro Hrechyshkin\Dmytro-Hrechyshkin;ua UKR;MF;ua FC Oleksandriya;27;1991;6;540;90;100.0;6.0;6;90;0;;0;0.50;6;10;-4;-0.67;;4.6;7.8;-3.2;-0.53;;Matches
560;Víctor Hugo García\Victor-Hugo-Garcia;ve VEN;DF;pt Vitória;25;1994;3;270;90;50.0;3.0;3;90;0;;0;1.75;6;6;0;0.00;+1.00;2.7;4.6;-1.9;-0.63;-0.36;Matches
561;Adrien Hunou\Adrien-Hunou;fr FRA;FW;fr Rennes;25;1994;4;180;45;33.3;2.0;2;78;2;12;1;0.00;1;1;0;0.00;+0.75;2.6;1.9;+0.7;+0.34;-0.13;Matches
562;Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar;nl NED;FWMF;nl Ajax;35;1983;2;38;19;21.1;0.4;0;;2;19;0;1.50;0;1;-1;-2.37;-2.37;0.2;0.4;-0.2;-0.55;-0.14;Matches
563;Abbas Huseynov\Abbas-Huseynov;az AZE;DF;az Qarabağ Ağdam;24;1995;3;166;55;30.7;1.8;2;80;1;7;1;0.00;0;5;-5;-2.71;-3.19;0.6;3.2;-2.6;-1.40;-2.66;Matches
564;Badavi Huseynov\Badavi-Huseynov;az AZE;DF;az Qarabağ Ağdam;28;1991;6;540;90;100.0;6.0;6;90;0;;0;0.83;8;11;-3;-0.50;;9.3;6.6;+2.7;+0.44;;Matches
565;Atiba Hutchinson\Atiba-Hutchinson;ca CAN;DFMF;tr Beşiktaş;36;1983;1;16;16;3.0;0.2;0;;1;16;2;0.00;0;2;-2;-11.25;-10.05;0.3;1.2;-0.9;-4.98;-4.63;Matches
566;Rabiu Ibrahim\Rabiu-Ibrahim;ng NGA;MF;sk Slovan Bratislava;28;1991;5;440;88;81.5;4.9;5;88;0;;0;0.67;6;8;-2;-0.41;+0.49;4.7;8.6;-4.0;-0.81;-0.20;Matches
567;İsmayıl İbrahimli\Ismayil-Ibrahimli;az AZE;MF;az Qarabağ Ağdam;21;1998;2;55;28;10.2;0.6;1;50;1;5;1;0.50;0;0;0;0.00;+0.56;0.3;0.4;-0.1;-0.15;-0.66;Matches
568;Frederik Ibsen\Frederik-Ibsen;dk DEN;GK;dk FC Copenhagen;22;1997;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
569;Oussama Idrissi\Oussama-Idrissi;ma MAR;FWMF;nl AZ Alkmaar;23;1996;8;639;80;88.8;7.1;8;80;0;;0;1.57;14;9;+5;+0.70;-1.52;14.5;7.0;+7.5;+1.06;+3.09;Matches
570;Edgar Ié\Edgar-Ie;pt POR;DF;nl Feyenoord;25;1994;4;290;73;53.7;3.2;4;73;0;;0;1.67;3;4;-1;-0.31;+0.05;4.3;8.3;-4.1;-1.27;-1.01;Matches
571;Odion Ighalo\Odion-Ighalo;ng NGA;FW;eng Manchester Utd;30;1989;2;113;57;15.7;1.3;1;90;1;23;0;2.00;5;0;+5;+3.98;+3.54;4.5;1.0;+3.5;+2.81;+1.98;Matches
572;Ivan Ignatyev\Ivan-Ignatyev;ru RUS;FW;ru Krasnodar;20;1999;3;160;53;29.6;1.8;2;68;1;24;1;1.00;1;5;-4;-2.25;-2.25;2.5;2.9;-0.5;-0.26;-0.76;Matches
573;Mohammed Ihattaren\Mohammed-Ihattaren;nl NED;FWMF;nl PSV Eindhoven;17;2002;6;477;80;88.3;5.3;6;80;0;;0;1.67;9;11;-2;-0.38;+1.05;6.6;7.7;-1.1;-0.22;+0.77;Matches
574;Danylo Ihnatenko\Danylo-Ihnatenko;ua UKR;MF;hu Ferencváros;22;1997;4;271;68;50.2;3.0;3;88;1;6;1;1.80;3;1;+2;+0.66;+2.00;3.3;5.4;-2.1;-0.70;-1.13;Matches
575;Jordan Ikoko\Jordan-Ikoko;cd COD;DF;bg Ludogorets;25;1994;3;90;30;12.5;1.0;0;;3;30;4;2.00;0;5;-5;-5.00;-5.71;0.1;3.6;-3.6;-3.57;-3.31;Matches
576;Plamen Iliev\Plamen-Iliev;bg BUL;GK;bg Ludogorets;27;1991;7;630;90;87.5;7.0;7;90;0;;1;1.17;6;13;-7;-1.00;-8.00;4.6;11.3;-6.7;-0.96;-2.37;Matches
577;Tiago Ilori\Tiago-Ilori;pt POR;DF;pt Sporting CP;26;1993;4;390;98;52.0;4.3;4;98;0;;4;1.50;7;7;0;0.00;-1.00;4.5;6.2;-1.7;-0.40;-0.69;Matches
578;Stefan Ilsanker\Stefan-Ilsanker;at AUT;MFDF;de Eint Frankfurt;30;1989;2;176;88;24.4;2.0;2;88;0;;0;2.00;6;3;+3;+1.53;+2.36;3.5;3.0;+0.5;+0.25;+0.24;Matches
579;Ciro Immobile\Ciro-Immobile;it ITA;FW;it Lazio;29;1990;4;265;66;49.1;2.9;3;83;1;17;0;0.75;3;5;-2;-0.68;-0.35;3.0;3.3;-0.3;-0.10;+0.25;Matches
580;Jo Inge Berget\Jo-Inge-Berget;no NOR;FWDF;se Malmö;28;1990;6;426;71;59.2;4.7;4;90;2;33;1;1.91;7;8;-1;-0.21;-1.13;5.2;5.3;-0.2;-0.03;+0.15;Matches
581;Arnór Ingvi Traustason\Arnor-Ingvi-Traustason;is ISL;MFFW;se Malmö;26;1993;7;500;71;69.4;5.6;6;78;1;32;0;1.56;7;5;+2;+0.36;+0.36;5.6;5.7;-0.2;-0.03;+0.21;Matches
582;Bonke Innocent\Bonke-Innocent;ng NGA;MF;se Malmö;23;1996;4;263;66;36.5;2.9;3;68;1;60;1;2.75;4;3;+1;+0.34;+0.15;3.1;3.1;0.0;0.00;+0.14;Matches
