id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
807;Sérgio Oliveira\Sergio-Oliveira;pt POR;MF;pt Porto;27;1992;2.2;1;0;0;4;4;0;8;4;2;0;0;0;23;1;1;50.0;Matches
808;Mathías Olivera\Mathias-Olivera;uy URU;DF;es Getafe;21;1997;4.0;1;0;0;7;6;0;5;3;12;0;0;1;42;12;9;57.1;Matches
809;Kristoffer Olsson\Kristoffer-Olsson;se SWE;MF;ru Krasnodar;24;1995;4.2;1;0;0;15;1;0;1;3;7;0;0;0;30;1;7;12.5;Matches
810;Jonas Omlin\Jonas-Omlin;ch SUI;GK;ch Basel;25;1994;7.0;0;0;0;0;1;0;0;0;0;0;0;0;36;0;0;;Matches
811;Billel Omrani\Billel-Omrani;fr FRA;FWMF;ro CFR Cluj;26;1993;7.2;0;0;0;7;11;4;8;5;5;0;0;0;32;29;41;41.4;Matches
812;André Onana\Andre-Onana;cm CMR;GK;nl Ajax;23;1996;1.0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;0;;Matches
813;Ogenyi Onazi\Ogenyi-Onazi;ng NGA;MF;tr Trabzonspor;26;1992;0.6;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;;Matches
814;Jerome Onguene\Jerome-Onguene;cm CMR;DF;at RB Salzburg;21;1997;2.0;0;0;0;1;0;0;0;5;3;0;0;0;44;15;4;78.9;Matches
815;Bojan Ostojić\Bojan-Ostojic;rs SRB;DF;rs Partizan;35;1984;6.0;0;0;0;2;5;0;0;9;3;0;0;0;42;6;6;50.0;Matches
816;Owen Otasowie\Owen-Otasowie;eng ENG;MF;eng Wolves;18;2001;0.2;0;0;0;1;0;0;0;0;0;0;0;0;3;3;2;60.0;Matches
817;Otávio\Otavio;br BRA;MF;pt Porto;24;1995;6.5;3;0;0;14;17;0;10;5;13;0;0;0;66;4;9;30.8;Matches
818;Paulo Otávio\Paulo-Otavio;br BRA;DF;de Wolfsburg;24;1994;3.4;0;0;0;12;4;1;9;10;10;0;0;0;37;3;5;37.5;Matches
819;Obbi Oulare\Obbi-Oulare;be BEL;FW;be Standard Liège;23;1996;0.5;0;0;0;3;0;0;1;1;1;0;0;0;5;7;1;87.5;Matches
820;Thomas Ouwejan\Thomas-Ouwejan;nl NED;FW;nl AZ Alkmaar;22;1996;0.1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;;Matches
821;Bryan Oviedo\Bryan-Oviedo;cr CRC;DF;dk FC Copenhagen;29;1990;1.9;1;0;0;3;3;0;10;2;3;0;0;0;19;0;2;0.0;Matches
822;Elisha Owusu\Elisha-Owusu;fr FRA;MF;be Gent;21;1997;7.7;2;0;0;14;8;0;1;21;17;0;0;0;112;4;5;44.4;Matches
823;Berkay Özcan\Berkay-Ozcan;tr TUR;MF;tr Başakşehir;21;1998;2.3;0;0;0;2;2;0;1;3;2;0;0;0;13;1;1;50.0;Matches
824;Mesut Özil\Mesut-Ozil;de GER;MFFW;eng Arsenal;30;1988;1.7;0;0;0;1;1;0;9;0;1;0;0;0;15;0;1;0.0;Matches
825;Oğuzhan Özyakup\Oguzhan-Ozyakup;tr TUR;MF;tr Beşiktaş;26;1992;3.6;1;0;0;1;2;0;6;1;7;0;0;0;25;2;1;66.7;Matches
826;Gonçalo Paciência\Goncalo-Paciencia;pt POR;FW;de Eint Frankfurt;24;1994;5.5;1;0;0;10;10;4;5;2;2;0;0;0;35;22;31;41.5;Matches
827;Daniele Padelli\Daniele-Padelli;it ITA;GK;it Inter;33;1985;2.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;;Matches
828;Sergi Palencia\Sergi-Palencia;es ESP;DF;fr Saint-Étienne;23;1996;1.0;0;0;0;2;0;0;0;1;4;0;0;0;5;0;0;;Matches
829;João Palhinha\Joao-Palhinha;pt POR;MF;pt Braga;24;1995;6.4;2;0;0;11;12;1;1;12;18;0;0;0;80;27;9;75.0;Matches
830;Yuriy Pankiv\Yuriy-Pankiv;ua UKR;GK;ua FC Oleksandriya;34;1984;6.0;1;0;0;1;1;0;0;0;0;0;1;0;29;0;0;;Matches
831;Avraam Papadopoulos\Avraam-Papadopoulos;gr GRE;MF;gr Olympiacos;34;1984;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;Matches
832;Sotirios Papagiannopoulos\Sotirios-Papagiannopoulos;se SWE;DF;dk FC Copenhagen;28;1990;5.0;1;0;0;2;4;0;0;5;1;0;0;1;41;11;8;57.9;Matches
833;Sokratis Papastathopoulos\Sokratis-Papastathopoulos;gr GRE;DF;eng Arsenal;31;1988;4.0;0;0;0;3;1;0;1;2;5;0;0;0;23;5;3;62.5;Matches
834;Abdülkadir Parmak\Abdulkadir-Parmak;tr TUR;MF;tr Trabzonspor;24;1994;4.1;2;0;0;4;23;0;18;1;6;0;0;0;26;2;2;50.0;Matches
835;Marco Parolo\Marco-Parolo;it ITA;MF;it Lazio;34;1985;5.0;0;0;0;5;0;0;1;7;6;0;0;0;64;20;10;66.7;Matches
836;Pavlo Pashayev\Pavlo-Pashayev;az AZE;DF;ua FC Oleksandriya;31;1988;6.0;1;0;0;4;3;0;10;15;5;0;0;0;53;3;10;23.1;Matches
837;Javier Pastore\Javier-Pastore;ar ARG;MF;it Roma;30;1989;3.1;0;0;0;3;5;0;6;2;6;0;0;0;28;0;2;0.0;Matches
838;Patric\Patric;es ESP;DF;it Lazio;26;1993;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
839;Rui Patrício\Rui-Patricio;pt POR;GK;eng Wolves;31;1988;8.0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;;Matches
840;Alan Patrick\Alan-Patrick;br BRA;MF;ua Shakhtar;28;1991;2.9;0;0;0;3;3;0;3;5;4;0;0;0;24;0;2;0.0;Matches
841;Paulinho\Paulinho;pt POR;FW;pt Braga;26;1992;6.7;1;0;0;3;7;5;1;2;4;0;0;0;29;11;14;44.0;Matches
842;Paulinho\Paulinho;br BRA;MF;de Leverkusen;19;2000;0.2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;Matches
843;Alexandru Păun\Alexandru-Paun;ro ROU;MFFW;ro CFR Cluj;24;1995;3.9;0;0;0;3;6;1;12;3;3;0;0;0;32;0;9;0.0;Matches
844;Andrija Pavlović\Andrija-Pavlovic;rs SRB;FW;cy APOEL;25;1993;5.3;1;0;0;14;11;2;2;0;3;0;0;0;17;13;23;36.1;Matches
845;Lazar Pavlović\Lazar-Pavlovic;rs SRB;MF;rs Partizan;17;2001;0.4;0;0;0;1;2;0;1;0;0;0;0;0;2;0;0;;Matches
846;Strahinja Pavlović\Strahinja-Pavlovic;rs SRB;DF;rs Partizan;18;2001;6.0;1;0;0;6;4;1;0;12;11;0;0;0;57;21;4;84.0;Matches
847;Pedrão\Pedrao;br BRA;DF;pt Vitória;26;1992;3.0;0;0;0;0;3;0;0;4;2;0;0;0;27;9;4;69.2;Matches
848;Pedrosa\Pedrosa;es ESP;DF;es Espanyol;21;1998;3.8;0;0;0;2;7;0;20;2;7;0;0;0;48;3;4;42.9;Matches
849;Lorenzo Pellegrini\Lorenzo-Pellegrini;it ITA;MF;it Roma;23;1996;2.2;0;0;0;4;1;0;15;0;5;0;0;0;9;0;3;0.0;Matches
850;Carlos de Pena\Carlos-de-Pena;uy URU;MF;ua Dynamo Kyiv;27;1992;1.8;0;0;0;1;0;0;16;4;4;0;0;0;24;6;4;60.0;Matches
851;Pepe\Pepe;pt POR;DF;pt Porto;36;1983;6.0;2;0;0;6;6;0;0;7;9;0;0;0;74;19;14;57.6;Matches
852;Nicolas Pépé\Nicolas-Pepe;ci CIV;FWDF;eng Arsenal;24;1995;3.3;0;0;0;2;7;2;20;0;4;0;0;0;30;1;6;14.3;Matches
853;Victor Perea\Victor-Perea;es ESP;DF;es Espanyol;19;2000;1.8;1;0;0;2;3;0;18;1;1;0;0;0;17;1;1;50.0;Matches
854;André Pereira\Andre-Pereira;pt POR;MFFW;pt Vitória;24;1995;2.2;0;0;0;4;2;1;2;1;2;0;0;0;2;5;8;38.5;Matches
855;Andreas Pereira\Andreas-Pereira;br BRA;FWMF;eng Manchester Utd;23;1996;2.3;1;0;0;2;3;0;9;2;4;0;0;0;9;1;3;25.0;Matches
856;Danilo Pereira\Danilo-Pereira;pt POR;MF;pt Porto;27;1991;6.0;1;0;0;6;12;0;1;6;10;0;0;0;71;6;5;54.5;Matches
857;João Pereira\Joao-Pereira;pt POR;DF;tr Trabzonspor;35;1984;2.0;1;0;0;2;3;0;9;1;1;0;0;0;16;0;1;0.0;Matches
858;Gastón Pereiro\Gaston-Pereiro;uy URU;MF;nl PSV Eindhoven;24;1995;0.7;0;0;0;0;1;0;3;0;2;0;0;0;5;0;0;;Matches
859;Carles Pérez\Carles-Perez;es ESP;FW;it Roma;21;1998;1.9;0;0;0;3;2;0;2;2;3;0;0;0;10;0;2;0.0;Matches
860;Diego Perotti\Diego-Perotti;ar ARG;FWMF;it Roma;31;1988;2.1;0;0;0;2;5;0;7;1;3;0;0;0;11;1;3;25.0;Matches
861;Loïc Perrin\Loic-Perrin;fr FRA;DF;fr Saint-Étienne;33;1985;4.0;0;0;0;1;6;0;0;7;6;0;0;1;38;9;6;60.0;Matches
862;Taylor Perry\Taylor-Perry;eng ENG;MF;eng Wolves;18;2001;0.2;0;0;0;1;0;0;3;1;0;0;0;0;5;1;0;100.0;Matches
863;Yuriy Pertsukh\Yuriy-Pertsukh;kz KAZ;MFFW;kz Astana FK;23;1996;3.5;2;0;0;5;3;0;0;0;4;0;0;0;29;8;4;66.7;Matches
864;Pavao Pervan\Pavao-Pervan;at AUT;GK;de Wolfsburg;31;1987;5.0;0;0;0;0;0;0;0;2;0;0;0;0;21;0;0;;Matches
865;Andrei Peteleu\Andrei-Peteleu;ro ROU;DF;ro CFR Cluj;26;1992;2.6;0;0;0;0;1;0;5;2;6;0;0;0;17;2;2;50.0;Matches
866;Raoul Petretta\Raoul-Petretta;it ITA;DFFW;ch Basel;22;1997;7.1;1;0;0;6;4;1;8;14;10;0;0;0;51;4;11;26.7;Matches
867;Sergei Petrov\Sergei-Petrov;ru RUS;DF;ru Krasnodar;28;1991;6.0;0;0;0;1;2;0;8;5;7;0;0;0;56;7;8;46.7;Matches
868;Luiz Phellype\Luiz-Phellype;br BRA;FW;pt Sporting CP;25;1993;2.7;1;0;0;3;7;1;0;0;1;0;0;0;11;5;21;19.2;Matches
869;Pablo Piatti\Pablo-Piatti;ar ARG;MFFW;es Espanyol;30;1989;1.0;1;0;0;1;4;1;2;0;2;0;0;0;12;2;5;28.6;Matches
870;Pipa\Pipa;es ESP;DF;es Espanyol;21;1998;2.2;0;0;0;8;3;1;9;4;1;0;0;0;17;0;0;;Matches
871;Pizzi\Pizzi;pt POR;FWMF;pt Benfica;29;1989;1.9;0;0;0;3;0;0;15;1;2;0;0;0;12;0;2;0.0;Matches
872;Ihor Plastun\Ihor-Plastun;ua UKR;DF;be Gent;28;1990;7.9;1;0;0;7;7;0;1;18;3;0;0;0;74;36;15;70.6;Matches
873;Gonzalo Plata\Gonzalo-Plata;ec ECU;FW;pt Sporting CP;18;2000;0.7;0;0;0;3;2;0;2;0;1;0;0;0;3;1;0;100.0;Matches
874;Alassane Pléa\Alassane-Plea;fr FRA;FW;de M'gladbach;26;1993;2.5;1;0;0;3;4;0;6;0;1;0;0;0;14;3;10;23.1;Matches
875;Daniel Podence\Daniel-Podence;pt POR;FWMF;eng Wolves;23;1995;1.2;0;0;0;1;1;0;3;3;2;0;0;0;8;1;1;50.0;Matches
876;Emanuel Pogatetz\Emanuel-Pogatetz;at AUT;DF;at LASK;36;1983;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;Matches
877;Denis-Will Poha\Denis-Will-Poha;fr FRA;MF;pt Vitória;22;1997;5.2;2;0;0;6;5;1;16;4;5;0;0;0;40;2;4;33.3;Matches
878;Mario Pokar\Mario-Pokar;de GER;MF;lu F91 Dudelange;29;1990;2.0;0;0;0;5;1;0;7;3;6;0;0;0;20;1;6;14.3;Matches
879;Matt Polster\Matt-Polster;us USA;DF;sco Rangers;26;1993;0.1;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0.0;Matches
880;Ilya Pomazun\Ilya-Pomazun;ru RUS;GK;ru CSKA Moscow;22;1996;1.0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;;Matches
881;Carlos Ponck\Carlos-Ponck;cv CPV;DF;tr Başakşehir;24;1995;7.0;1;0;0;10;0;0;0;10;8;0;0;0;59;13;7;65.0;Matches
882;Denys Popov\Denys-Popov;ua UKR;DF;ua Dynamo Kyiv;20;1999;3.0;0;0;0;3;2;0;1;12;5;0;0;0;39;13;1;92.9;Matches
883;Francisco Portillo\Francisco-Portillo;es ESP;MF;es Getafe;29;1990;4.4;1;0;0;5;2;0;5;2;6;0;0;0;31;1;0;100.0;Matches
884;Yevgeny Postnikov\Yevgeny-Postnikov;kz KAZ;DF;kz Astana FK;33;1986;5.1;2;0;0;6;1;0;0;12;10;0;1;0;39;7;7;50.0;Matches
885;Marvin Potzmann\Marvin-Potzmann;at AUT;DF;at LASK;25;1993;5.5;2;0;0;8;8;2;15;8;12;0;0;0;61;5;12;29.4;Matches
886;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;DF;es Sevilla;20;1999;6.0;1;0;0;6;8;1;33;4;8;0;0;0;47;1;2;33.3;Matches
887;Andrés Prieto\Andres-Prieto;es ESP;GK;es Espanyol;25;1993;3.0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;;Matches
888;Quincy Promes\Quincy-Promes;nl NED;FWMF;nl Ajax;27;1992;0.5;0;0;0;1;1;0;2;0;0;0;0;0;4;0;0;;Matches
889;Evgen Protasov\Evgen-Protasov;ua UKR;FW;ua FC Oleksandriya;22;1997;0.1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;;Matches
890;Silvio Proto\Silvio-Proto;be BEL;GK;it Lazio;36;1983;2.0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;;Matches
891;Afimico Pululu\Afimico-Pululu;fr FRA;FW;ch Basel;20;1999;0.9;0;0;0;2;3;0;2;0;4;0;0;0;9;3;2;60.0;Matches
892;Andriy Pyatov\Andriy-Pyatov;ua UKR;GK;ua Shakhtar;35;1984;3.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;;Matches
893;Dani Quintana\Dani-Quintana;es ESP;MFFW;az Qarabağ Ağdam;32;1987;3.0;0;0;0;0;14;1;15;0;3;0;0;0;28;0;1;0.0;Matches
894;Raffael\Raffael;br BRA;MFFW;de M'gladbach;34;1985;0.7;0;0;0;2;2;0;5;2;3;0;0;0;10;0;0;;Matches
895;Marko Raguž\Marko-Raguz;at AUT;FW;at LASK;21;1998;4.4;0;0;0;6;12;6;0;0;1;0;0;0;21;15;29;34.1;Matches
896;Erdal Rakip\Erdal-Rakip;se SWE;MF;se Malmö;23;1996;1.3;2;0;0;4;3;0;0;0;2;0;0;0;10;2;5;28.6;Matches
897;André Ramalho\Andre-Ramalho;br BRA;DF;at RB Salzburg;27;1992;1.0;0;0;0;1;1;0;1;4;1;0;0;0;14;6;4;60.0;Matches
898;Largie Ramazani\Largie-Ramazani;be BEL;MF;eng Manchester Utd;18;2001;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;Matches
899;Eric Ramires\Eric-Ramires;br BRA;MF;ch Basel;18;2000;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
900;Cristian Ramírez\Cristian-Ramirez;ec ECU;DF;ru Krasnodar;24;1994;5.8;2;0;0;11;5;1;8;12;2;0;0;0;70;6;6;50.0;Matches
901;Christian Ramsebner\Christian-Ramsebner;at AUT;DF;at LASK;30;1989;1.0;1;0;0;2;0;0;0;0;0;0;0;0;7;1;0;100.0;Matches
902;Reinhold Ranftl\Reinhold-Ranftl;at AUT;DF;at LASK;27;1992;8.9;2;0;0;8;12;0;50;17;6;1;0;0;100;12;5;70.6;Matches
903;Andrea Ranocchia\Andrea-Ranocchia;it ITA;DF;it Inter;31;1988;2.0;0;0;0;1;1;0;0;1;1;0;0;0;11;7;4;63.6;Matches
904;Lazar Ranđelović\Lazar-Randjelovic;rs SRB;FW;gr Olympiacos;21;1997;0.9;0;0;0;0;1;0;1;1;1;0;0;0;7;1;1;50.0;Matches
905;Marcus Rashford\Marcus-Rashford;eng ENG;FW;eng Manchester Utd;21;1997;2.4;0;0;0;3;5;2;0;1;1;0;0;0;13;2;3;40.0;Matches
906;Rafael Ratão\Rafael-Ratao;br BRA;MFFW;sk Slovan Bratislava;23;1995;1.2;0;0;0;0;1;0;4;1;1;0;0;0;9;3;7;30.0;Matches
907;Pedro Rebocho\Pedro-Rebocho;pt POR;DF;tr Beşiktaş;24;1995;4.8;0;0;0;2;6;0;16;5;2;0;0;0;43;5;3;62.5;Matches
908;Tore Reginiussen\Tore-Reginiussen;no NOR;DF;no Rosenborg;33;1986;4.0;1;0;0;3;1;0;0;13;4;0;0;0;54;9;8;52.9;Matches
909;Sergio Reguilón\Sergio-Reguilon;es ESP;DF;es Sevilla;22;1996;1.0;1;0;0;0;1;0;2;5;0;0;0;0;11;4;3;57.1;Matches
910;Francisco Reis Ferreira\Francisco-Reis-Ferreira;pt POR;DF;pt Benfica;22;1997;2.0;0;0;0;0;1;0;0;3;2;0;0;0;12;4;1;80.0;Matches
911;Dominik Reiter\Dominik-Reiter;at AUT;DF;at LASK;21;1998;1.0;1;0;0;4;2;0;1;5;0;0;0;0;8;2;2;50.0;Matches
912;René Renner\Rene-Renner;at AUT;DF;at LASK;25;1993;3.6;2;0;0;8;1;0;11;7;7;0;0;0;36;5;10;33.3;Matches
913;Elvis Rexhbeçaj\Elvis-Rexhbecaj;de GER;MF;de Wolfsburg;21;1997;1.0;0;0;0;0;1;0;0;2;3;0;0;0;13;0;0;;Matches
914;Moha Rharsalla\Moha-Rharsalla;ma MAR;MF;sk Slovan Bratislava;25;1993;4.8;1;0;0;5;6;2;17;2;1;;;0;;;;;Matches
915;Renan Ribeiro\Renan-Ribeiro;br BRA;GKMF;pt Sporting CP;29;1990;4.4;0;1;0;1;0;0;0;0;0;0;0;0;31;0;0;;Matches
916;Federico Ricca\Federico-Ricca;uy URU;MFDF;be Club Brugge;24;1994;1.0;0;0;0;0;0;0;2;3;0;0;0;0;6;1;0;100.0;Matches
917;Søren Rieks\Soren-Rieks;dk DEN;DFMF;se Malmö;32;1987;6.9;1;0;0;8;11;1;13;9;4;0;0;0;45;11;11;50.0;Matches
918;Stefan Ristovski\Stefan-Ristovski;mk MKD;DF;pt Sporting CP;27;1992;2.3;0;0;0;1;3;0;6;2;5;0;0;0;18;0;2;0.0;Matches
919;Mats Rits\Mats-Rits;be BEL;MF;be Club Brugge;26;1993;1.9;0;0;0;0;0;0;2;4;3;0;0;0;19;0;1;0.0;Matches
920;Marcel Ritzmaier\Marcel-Ritzmaier;at AUT;MF;at Wolfsberger AC;26;1993;5.0;1;0;0;7;10;0;18;8;10;0;0;0;48;1;4;20.0;Matches
921;Blas Riveros\Blas-Riveros;py PAR;DF;ch Basel;21;1998;5.3;1;0;0;5;6;0;12;2;11;0;1;0;43;2;6;25.0;Matches
922;Nemanja Rnić\Nemanja-Rnic;rs SRB;DF;at Wolfsberger AC;34;1984;4.8;4;1;1;8;2;1;0;9;8;0;0;0;54;7;15;31.8;Matches
923;Scott Robertson\Scott-Robertson;sco SCO;MF;sco Celtic;18;2001;1.0;0;0;0;1;2;0;0;1;0;0;0;0;12;4;2;66.7;Matches
924;Robinho\Robinho;br BRA;FWMF;tr Başakşehir;35;1984;1.3;0;0;0;2;2;1;1;1;0;0;0;0;6;0;1;0.0;Matches
925;Marc Roca\Marc-Roca;es ESP;MF;es Espanyol;22;1996;2.2;0;0;0;3;1;0;4;3;3;0;0;0;29;4;2;66.7;Matches
926;Rochinha\Rochinha;pt POR;MFDF;pt Vitória;24;1995;2.5;0;0;0;3;8;0;6;1;2;0;0;0;26;1;4;20.0;Matches
927;Enzo Roco\Enzo-Roco;cl CHI;DF;tr Beşiktaş;26;1992;3.2;3;0;0;2;2;0;0;3;3;0;0;0;26;11;5;68.8;Matches
928;Sebastian Rode\Sebastian-Rode;de GER;MF;de Eint Frankfurt;28;1990;6.5;1;0;0;11;5;0;7;10;15;0;0;0;82;15;7;68.2;Matches
929;Gerson Rodrigues\Gerson-Rodrigues;lu LUX;FW;ua Dynamo Kyiv;24;1995;1.6;0;0;0;7;2;2;0;0;0;0;0;0;11;4;5;44.4;Matches
930;Pedro Rodrigues\Pedro-Rodrigues;pt POR;MF;pt Vitória;22;1997;2.2;0;0;0;3;2;0;19;2;3;0;0;0;16;1;1;50.0;Matches
931;Francisco Rodríguez Araya\Francisco-Rodriguez-Araya;ch SUI;MF;ch Lugano;23;1995;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
932;Genaro Rodríguez Serrano\Genaro-Rodriguez-Serrano;es ESP;DF;es Sevilla;21;1998;1.0;0;0;0;2;0;0;0;3;1;0;0;0;9;2;2;50.0;Matches
933;Ángel Rodríguez\Angel-Rodriguez;es ESP;FW;es Getafe;32;1987;4.5;2;0;0;11;5;6;7;1;4;0;0;0;14;4;17;19.0;Matches
934;Tom Rogić\Tom-Rogic;au AUS;MF;sco Celtic;26;1992;1.3;0;0;0;2;2;0;2;0;5;0;0;0;12;1;4;20.0;Matches
935;Marcos Rojo\Marcos-Rojo;ar ARG;DF;eng Manchester Utd;29;1990;3.9;0;0;0;2;0;0;6;5;0;0;0;0;40;12;3;80.0;Matches
936;Jaime Romero\Jaime-Romero;es ESP;MFFW;az Qarabağ Ağdam;29;1990;2.1;0;0;0;4;8;2;10;1;0;0;0;0;12;7;9;43.8;Matches
937;Sergio Romero\Sergio-Romero;ar ARG;GK;eng Manchester Utd;32;1987;7.0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;;Matches
938;Mario Rondón\Mario-Rondon;ve VEN;FWMF;ro CFR Cluj;33;1986;1.2;1;1;0;4;1;0;1;0;1;0;0;0;4;6;13;31.6;Matches
939;Pablo Rosario\Pablo-Rosario;nl NED;MF;nl PSV Eindhoven;22;1997;4.8;2;0;0;8;0;0;0;8;6;0;0;0;65;9;4;69.2;Matches
940;Markus Rosenberg\Markus-Rosenberg;se SWE;FW;se Malmö;36;1982;5.1;1;0;0;16;5;8;6;1;2;0;0;0;22;11;22;33.3;Matches
941;Valentin Rosier\Valentin-Rosier;fr FRA;DF;pt Sporting CP;22;1996;5.0;1;0;0;4;4;1;5;13;5;0;0;0;27;3;4;42.9;Matches
942;Dorin Rotariu\Dorin-Rotariu;ro ROU;MFFW;kz Astana FK;24;1995;5.7;0;0;0;2;5;4;9;1;7;0;0;0;20;4;15;21.1;Matches
943;Jérôme Roussillon\Jerome-Roussillon;fr FRA;DF;de Wolfsburg;26;1993;3.7;1;0;0;1;5;0;8;6;2;0;0;0;31;3;2;60.0;Matches
944;John Ruddy\John-Ruddy;eng ENG;GK;eng Wolves;32;1986;1.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;;Matches
945;Stéphane Ruffier\Stephane-Ruffier;fr FRA;GK;fr Saint-Étienne;32;1986;4.0;0;0;0;0;2;0;0;0;0;0;0;0;16;0;0;;Matches
946;Robbin Ruiter\Robbin-Ruiter;nl NED;GK;nl PSV Eindhoven;32;1987;1.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;Matches
947;Abel Ruiz\Abel-Ruiz;es ESP;FW;pt Braga;19;2000;1.1;1;0;0;0;1;0;1;2;0;0;0;0;4;2;3;40.0;Matches
948;Víctor Ruiz\Victor-Ruiz;es ESP;DF;tr Beşiktaş;30;1989;0.8;1;0;0;1;0;0;0;1;0;0;0;0;8;2;1;66.7;Matches
949;Antonio Rukavina\Antonio-Rukavina;rs SRB;DF;kz Astana FK;35;1984;5.5;0;0;0;2;2;0;13;2;2;0;0;0;44;3;4;42.9;Matches
950;Frederik Rønnow\Frederik-Ronnow;dk DEN;GK;de Eint Frankfurt;26;1992;5.0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;;Matches
951;João Victor Santos Sá\Joao-Victor-Santos-Sa;br BRA;FWMF;de Wolfsburg;25;1994;3.4;0;0;0;6;4;2;5;3;6;0;0;0;14;4;7;36.4;Matches
952;José Sá\Jose-Sa;pt POR;GK;gr Olympiacos;26;1993;3.3;1;0;0;0;1;0;0;0;0;0;0;0;23;0;0;;Matches
953;Tiago Sá\Tiago-Sa;pt POR;GK;pt Braga;24;1995;1.0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;;Matches
954;Jonathan Sabbatini\Jonathan-Sabbatini;uy URU;MF;ch Lugano;31;1988;3.0;1;0;0;7;9;0;0;9;8;0;0;0;31;7;1;87.5;Matches
955;Thomas Sabitzer\Thomas-Sabitzer;at AUT;FW;at LASK;18;2000;0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;Matches
956;Falaye Sacko\Falaye-Sacko;ml MLI;DF;pt Vitória;24;1995;2.7;0;0;0;0;1;1;9;1;1;0;0;0;34;3;6;33.3;Matches
957;Michal Sadílek\Michal-Sadilek;cz CZE;DF;nl PSV Eindhoven;20;1999;4.1;1;0;0;3;7;0;1;5;2;0;0;0;46;6;11;35.3;Matches
958;Umar Sadiq\Umar-Sadiq;ng NGA;FW;rs Partizan;22;1997;5.9;0;0;0;13;15;9;0;0;7;1;0;0;23;6;28;17.6;Matches
959;Rashad Sadygov\Rashad-Sadygov;az AZE;DF;az Qarabağ Ağdam;37;1982;4.0;1;0;0;2;3;0;0;3;3;0;0;0;45;4;2;66.7;Matches
960;Behrang Safari\Behrang-Safari;se SWE;DF;se Malmö;34;1985;6.5;2;0;0;4;8;0;25;10;6;0;0;0;72;10;6;62.5;Matches
961;Matvei Safonov\Matvei-Safonov;ru RUS;GK;ru Krasnodar;20;1999;3.0;0;0;0;0;2;0;0;0;0;0;0;0;21;0;0;;Matches
962;Məhəmmədəliyev Şahruddin Maqomedoviç\Mhmmdliyev-Sahruddin-Maqomedovic;az AZE;GK;az Qarabağ Ağdam;25;1994;1.0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;;Matches
963;Romain Saïss\Romain-Saiss;ma MAR;DFMF;eng Wolves;29;1990;5.2;0;0;0;6;3;1;2;13;1;0;0;0;72;19;8;70.4;Matches
964;Bukayo Saka\Bukayo-Saka;eng ENG;DFFW;eng Arsenal;17;2001;6.1;0;0;0;5;9;3;21;6;8;0;0;0;46;3;9;25.0;Matches
965;William Saliba\William-Saliba;fr FRA;DF;fr Saint-Étienne;18;2001;2.0;0;0;0;1;0;0;2;4;0;0;0;0;16;2;2;50.0;Matches
966;Romain Salin\Romain-Salin;fr FRA;GK;fr Rennes;35;1984;2.0;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;;Matches
967;Andreas Samaris\Andreas-Samaris;gr GRE;FW;pt Benfica;30;1989;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
968;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;it Inter;30;1988;2.0;0;0;0;1;1;1;4;3;0;0;0;0;7;0;3;0.0;Matches
969;Víctor Sánchez\Victor-Sanchez;es ESP;MF;es Espanyol;31;1987;2.7;2;0;0;3;3;0;6;4;11;0;0;0;31;4;3;57.1;Matches
970;Edvard Sandvik Tagseth\Edvard-Sandvik-Tagseth;no NOR;MFDF;no Rosenborg;18;2001;0.6;0;0;0;1;1;0;1;0;1;0;0;0;9;0;2;0.0;Matches
