Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
107;Sergi Darder\Sergi-Darder;es ESP;MF;Espanyol;27-285;1993;5.9;0;8;2;25.0;1.36;0.34;0.00;0.00;25.4;0;0;0;0.3;0.3;0.04;-0.3;-0.3;Matches
108;Rodrigo De Paul\Rodrigo-De-Paul;ar ARG;MF;Atlético Madrid;27-132;1994;4.0;0;5;0;0.0;1.25;0.00;0.00;;23.7;0;0;0;0.2;0.2;0.04;-0.2;-0.2;Matches
109;Thomas Delaney\Thomas-Delaney;dk DEN;MFFW;Sevilla;30-030;1991;1.9;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
110;Yusuf Demir\Yusuf-Demir;at AUT;FW;Barcelona;18-123;2003;1.8;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
111;Memphis Depay\Memphis-Depay;nl NED;FW;Barcelona;27-232;1994;7.0;3;21;12;57.1;3.00;1.72;0.10;0.17;18.0;3;1;1;3.2;2.5;0.12;-0.2;-0.5;Matches
112;Sergiño Dest\Sergino-Dest;us USA;DF;Barcelona;20-334;2000;5.8;0;5;3;60.0;0.86;0.52;0.00;0.00;16.1;0;0;0;0.3;0.3;0.06;-0.3;-0.3;Matches
113;Boulaye Dia\Boulaye-Dia;sn SEN;FW;Villarreal;24-321;1996;3.9;0;9;2;22.2;2.33;0.52;0.00;0.00;16.8;0;0;0;0.7;0.7;0.07;-0.7;-0.7;Matches
114;Mouctar Diakhaby\Mouctar-Diakhaby;fr FRA;DFMF;Valencia;24-288;1996;1.1;0;1;0;0.0;0.94;0.00;0.00;;13.0;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
115;Víctor Díaz\Victor-Diaz;es ESP;DF;Granada;33-113;1988;0.9;0;1;0;0.0;1.11;0.00;0.00;;10.0;0;0;0;0.1;0.1;0.06;-0.1;-0.1;Matches
116;Landry Dimata\Landry-Dimata;be BEL;FWMF;Espanyol;24-032;1997;2.6;0;3;0;0.0;1.13;0.00;0.00;;10.5;0;0;0;0.4;0.4;0.12;-0.4;-0.4;Matches
117;Stole Dimitrievski\Stole-Dimitrievski;mk MKD;GK;Rayo Vallecano;27-282;1993;7.8;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
118;Matías Dituro\Matias-Dituro;ar ARG;GK;Celta Vigo;34-148;1987;7.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
119;Djené\Djene;tg TOG;DF;Getafe;29-276;1991;6.9;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
120;Marko Dmitrović\Marko-Dmitrovic;rs SRB;GK;Sevilla;29-252;1992;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
121;Carlos Dominguez\Carlos-Dominguez;es ESP;DF;Celta Vigo;20-275;2001;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
122;Domingos Duarte\Domingos-Duarte;pt POR;DF;Granada;26-207;1995;6.8;1;1;1;100.0;0.15;0.15;1.00;1.00;3.6;0;0;0;0.3;0.3;0.35;+0.7;+0.7;Matches
123;Óscar Duarte\Oscar-Duarte;cr CRC;DF;Levante;32-122;1989;3.8;0;1;0;0.0;0.26;0.00;0.00;;7.3;0;0;0;0.1;0.1;0.08;-0.1;-0.1;Matches
124;Rubén Duarte\Ruben-Duarte;es ESP;DF;Alavés;25-350;1995;5.4;0;1;0;0.0;0.18;0.00;0.00;;11.2;0;0;0;0.1;0.1;0.07;-0.1;-0.1;Matches
125;Hugo Duro\Hugo-Duro;es ESP;MF;Getafe;21-327;1999;0.1;0;1;1;100.0;7.50;7.50;0.00;0.00;16.0;0;0;0;0.1;0.1;0.14;-0.1;-0.1;Matches
126;Hugo Duro\Hugo-Duro;es ESP;MF;Valencia;21-327;1999;4.0;2;8;5;62.5;1.99;1.25;0.25;0.40;13.9;0;0;0;0.7;0.7;0.09;+1.3;+1.3;Matches
127;Aritz Elustondo\Aritz-Elustondo;es ESP;DF;Real Sociedad;27-189;1994;5.9;2;5;3;60.0;0.85;0.51;0.40;0.67;12.5;0;0;0;0.5;0.5;0.10;+1.5;+1.5;Matches
128;Adri Embarba\Adri-Embarba;es ESP;MFFW;Espanyol;29-149;1992;6.4;0;14;5;35.7;2.17;0.78;0.00;0.00;24.7;6;0;0;1.3;1.3;0.09;-1.3;-1.3;Matches
