"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
460;Willi Orban\Willi-Orban;hu HUN;DF;de RB Leipzig;26;1992;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
461;Divock Origi\Divock-Origi;be BEL;FW;eng Liverpool;24;1995;5;1;173;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.14;0.04;0.18;0.14;0.18;Matches
462;Mislav Oršić\Mislav-Orsic;hr CRO;FWMF;hr Dinamo Zagreb;26;1992;6;6;476;4;1;1;1;0;0;0.76;0.19;0.95;0.57;0.76;2.6;1.9;0.8;0.50;0.14;0.64;0.35;0.49;Matches
463;Victor Osimhen\Victor-Osimhen;ng NGA;FW;fr Lille;20;1998;5;5;450;2;0;0;0;1;0;0.40;0.00;0.40;0.40;0.40;2.3;2.3;1.1;0.47;0.22;0.69;0.47;0.69;Matches
464;Yordan Osorio\Yordan-Osorio;ve VEN;DF;ru Zenit;25;1994;5;3;322;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.09;0.01;0.10;0.09;0.10;Matches
465;David Ospina\David-Ospina;co COL;GK;it Napoli;30;1988;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
466;Nicolás Otamendi\Nicolas-Otamendi;ar ARG;DF;eng Manchester City;31;1988;7;6;555;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.04;0.00;0.04;0.04;0.04;Matches
467;Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain;eng ENG;FWMF;eng Liverpool;25;1993;4;2;200;3;0;0;0;0;0;1.35;0.00;1.35;1.35;1.35;0.6;0.6;0.2;0.26;0.10;0.37;0.26;0.37;Matches
468;Şener Özbayraklı\Sener-Ozbayrakli;tr TUR;DF;tr Galatasaray;29;1990;2;0;18;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
469;Magomed Ozdoyev\Magomed-Ozdoyev;ru RUS;MF;ru Zenit;26;1992;6;5;463;1;2;0;0;2;0;0.19;0.39;0.58;0.19;0.58;0.3;0.3;0.1;0.06;0.02;0.08;0.06;0.08;Matches
470;Joseph Paintsil\Joseph-Paintsil;gh GHA;MF;be Genk;21;1998;3;2;156;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.8;0.27;0.45;0.72;0.27;0.72;Matches
471;Emerson Palmieri\Emerson-Palmieri;it ITA;DF;eng Chelsea;24;1994;2;1;108;0;1;0;0;0;0;0.00;0.83;0.83;0.00;0.83;0.1;0.1;0.2;0.11;0.16;0.26;0.11;0.26;Matches
472;Radovan Pankov\Radovan-Pankov;rs SRB;DF;rs Red Star;23;1995;1;0;21;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
473;Leandro Paredes\Leandro-Paredes;ar ARG;MF;fr Paris S-G;25;1994;2;1;115;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
474;Daniel Parejo\Daniel-Parejo;es ESP;MF;es Valencia;30;1989;7;7;630;1;2;1;3;1;0;0.14;0.29;0.43;0.00;0.29;2.6;0.4;1.3;0.38;0.19;0.56;0.05;0.24;Matches
475;Thomas Partey\Thomas-Partey;gh GHA;MF;es Atletico Madrid;26;1993;7;7;616;1;1;0;0;1;0;0.15;0.15;0.29;0.15;0.29;1.2;1.2;1.1;0.18;0.16;0.34;0.18;0.34;Matches
476;Mario Pašalić\Mario-Pasalic;hr CRO;MFFW;it Atalanta;24;1995;7;5;540;2;2;0;0;1;0;0.33;0.33;0.67;0.33;0.67;2.7;2.7;0.5;0.44;0.08;0.52;0.44;0.52;Matches
477;Alan Patrick\Alan-Patrick;br BRA;MF;ua Shakhtar;28;1991;6;6;497;1;2;0;0;2;0;0.18;0.36;0.54;0.18;0.54;0.6;0.6;1.2;0.10;0.21;0.32;0.10;0.32;Matches
478;Paulinho\Paulinho;br BRA;FWMF;de Leverkusen;19;2000;2;0;36;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.94;0.07;1.01;0.94;1.01;Matches
479;Gabriel Paulista\Gabriel-Paulista;br BRA;DF;es Valencia;28;1990;6;6;539;0;0;0;0;1;1;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
480;Benjamin Pavard\Benjamin-Pavard;fr FRA;DF;de Bayern Munich;23;1996;7;7;630;0;2;0;0;0;0;0.00;0.29;0.29;0.00;0.29;0.5;0.5;0.8;0.08;0.11;0.19;0.08;0.19;Matches
481;Milan Pavkov\Milan-Pavkov;rs SRB;FW;rs Red Star;25;1994;3;2;188;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.21;0.00;0.21;0.21;0.21;Matches
482;Pedro\Pedro;es ESP;FWDF;eng Chelsea;32;1987;3;0;96;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.08;0.00;0.08;0.08;0.08;Matches
483;Carles Pérez\Carles-Perez;es ESP;FW;es Barcelona;21;1998;1;1;85;1;0;0;0;0;0;1.06;0.00;1.06;1.06;1.06;0.4;0.4;0.0;0.47;0.05;0.52;0.47;0.52;Matches
484;Dino Perić\Dino-Peric;hr CRO;DF;hr Dinamo Zagreb;25;1994;5;5;450;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
485;Ivan Perišić\Ivan-Perisic;hr CRO;FW;de Bayern Munich;30;1989;6;2;207;1;3;0;0;0;0;0.43;1.30;1.74;0.43;1.74;1.0;1.0;2.0;0.43;0.85;1.28;0.43;1.28;Matches
486;Bruno Petković\Bruno-Petkovic;hr CRO;FW;hr Dinamo Zagreb;24;1994;6;5;465;1;1;0;0;0;0;0.19;0.19;0.39;0.19;0.39;0.6;0.6;0.4;0.12;0.09;0.20;0.12;0.20;Matches
487;Njegoš Petrović\Njegos-Petrovic;rs SRB;MF;rs Red Star;20;1999;5;3;301;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
488;Jérémy Pied\Jeremy-Pied;fr FRA;DF;fr Lille;30;1989;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
489;Gerard Piqué\Gerard-Pique;es ESP;DF;es Barcelona;32;1987;5;5;450;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.3;0.07;0.06;0.13;0.07;0.13;Matches
490;Łukasz Piszczek\Lukasz-Piszczek;pl POL;DF;de Dortmund;34;1985;5;3;271;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.02;0.00;0.02;Matches
491;Pizzi\Pizzi;pt POR;MFFW;pt Benfica;29;1989;6;4;403;3;2;1;1;1;0;0.67;0.45;1.12;0.45;0.89;1.2;0.4;1.9;0.27;0.43;0.70;0.10;0.53;Matches
492;Miralem Pjanić\Miralem-Pjanic;ba BIH;MF;it Juventus;29;1990;7;7;599;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.7;0.05;0.11;0.16;0.05;0.16;Matches
493;Daniel Podence\Daniel-Podence;pt POR;FWMF;gr Olympiacos;23;1995;6;5;458;1;0;0;0;2;0;0.20;0.00;0.20;0.20;0.20;1.4;1.4;0.7;0.28;0.13;0.41;0.28;0.41;Matches
494;Matteo Politano\Matteo-Politano;it ITA;FWDF;it Inter;25;1993;4;0;61;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.24;0.30;0.55;0.24;0.55;Matches
495;Matteo Politano\Matteo-Politano;it ITA;MF;it Napoli;25;1993;1;0;16;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.13;0.00;0.13;0.13;0.13;Matches
496;Marin Pongračić\Marin-Pongracic;hr CRO;DF;at RB Salzburg;21;1997;1;1;45;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
497;Yussuf Poulsen\Yussuf-Poulsen;dk DEN;FWMF;de RB Leipzig;25;1994;6;4;394;0;1;0;0;1;0;0.00;0.23;0.23;0.00;0.23;1.2;1.2;0.2;0.27;0.06;0.32;0.27;0.32;Matches
498;Quincy Promes\Quincy-Promes;nl NED;FWMF;nl Ajax;27;1992;5;5;425;4;0;0;0;2;0;0.85;0.00;0.85;0.85;0.85;2.4;2.4;0.2;0.51;0.05;0.56;0.51;0.56;Matches
499;Lukáš Provod\Lukas-Provod;cz CZE;MFFW;cz Slavia Prague;22;1996;2;0;13;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
500;Christian Pulisic\Christian-Pulisic;us USA;FW;eng Chelsea;20;1998;4;3;266;1;1;0;0;0;0;0.34;0.34;0.68;0.34;0.68;0.9;0.9;1.4;0.31;0.47;0.78;0.31;0.78;Matches
501;Andriy Pyatov\Andriy-Pyatov;ua UKR;GK;ua Shakhtar;35;1984;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
502;Adrien Rabiot\Adrien-Rabiot;fr FRA;MF;it Juventus;24;1995;4;3;278;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.03;0.14;0.17;0.03;0.17;Matches
503;Rafael\Rafael;br BRA;DF;fr Lyon;29;1990;1;1;73;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
504;Ivan Rakitić\Ivan-Rakitic;hr CRO;MF;es Barcelona;31;1988;6;3;255;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.18;0.00;0.18;0.18;0.18;Matches
505;Yaroslav Rakitskiy\Yaroslav-Rakitskiy;ua UKR;DF;ru Zenit;29;1989;5;5;450;1;0;0;0;3;0;0.20;0.00;0.20;0.20;0.20;0.0;0.0;0.3;0.01;0.06;0.07;0.01;0.07;Matches
506;André Ramalho\Andre-Ramalho;br BRA;DF;at RB Salzburg;27;1992;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
507;Sergio Ramos\Sergio-Ramos;es ESP;DF;es Real Madrid;33;1986;5;5;445;2;0;1;1;0;1;0.40;0.00;0.40;0.20;0.20;1.8;1.1;0.0;0.37;0.00;0.37;0.21;0.21;Matches
508;Aaron Ramsey\Aaron-Ramsey;wal WAL;MF;it Juventus;28;1990;5;2;170;1;0;0;0;0;0;0.53;0.00;0.53;0.53;0.53;1.0;1.0;0.1;0.52;0.06;0.59;0.52;0.59;Matches
509;Lazar Ranđelović\Lazar-Randjelovic;rs SRB;FW;gr Olympiacos;21;1997;4;1;86;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.05;0.00;0.05;0.05;0.05;Matches
510;Jeff Reine-Adélaïde\Jeff-Reine-Adelaide;fr FRA;MFFW;fr Lyon;21;1998;5;3;276;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.08;0.05;0.13;0.08;0.13;Matches
511;Francisco Reis Ferreira\Francisco-Reis-Ferreira;pt POR;DF;pt Benfica;22;1997;5;5;376;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.01;0.02;0.01;0.02;Matches
512;Loïc Rémy\Loic-Remy;fr FRA;FW;fr Lille;32;1987;4;2;207;1;0;0;0;0;0;0.43;0.00;0.43;0.43;0.43;1.0;1.0;0.0;0.45;0.00;0.45;0.45;0.45;Matches
513;Panagiotis Retsos\Panagiotis-Retsos;gr GRE;DF;de Leverkusen;20;1998;2;1;99;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
514;Marco Reus\Marco-Reus;de GER;FWMF;de Dortmund;30;1989;4;4;360;0;1;0;1;0;0;0.00;0.25;0.25;0.00;0.25;2.7;2.0;0.8;0.69;0.20;0.88;0.50;0.69;Matches
515;Giovanni Reyna\Giovanni-Reyna;us USA;FW;de Dortmund;16;2002;1;0;22;0;1;0;0;0;0;0.00;4.09;4.09;0.00;4.09;0.0;0.0;0.1;0.00;0.43;0.43;0.00;0.43;Matches
516;Jander Ribeiro Santana\Jander-Ribeiro-Santana;br BRA;DF;rs Red Star;31;1988;3;1;143;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
517;Federico Ricca\Federico-Ricca;uy URU;DF;be Club Brugge;24;1994;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.02;0.13;0.15;0.02;0.15;Matches
518;Sergio Rico\Sergio-Rico;es ESP;GK;fr Paris S-G;25;1993;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
519;Mats Rits\Mats-Rits;be BEL;MF;be Club Brugge;26;1993;5;5;397;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.04;0.03;0.06;0.04;0.06;Matches
520;Sergi Roberto\Sergi-Roberto;es ESP;DF;es Barcelona;27;1992;4;2;275;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.2;0.15;0.05;0.20;0.15;0.20;Matches
521;Andrew Robertson\Andrew-Robertson;sco SCO;DF;eng Liverpool;25;1994;7;6;529;1;0;0;0;2;0;0.17;0.00;0.17;0.17;0.17;0.7;0.7;0.2;0.11;0.04;0.15;0.11;0.15;Matches
522;Milan Rodić\Milan-Rodic;rs SRB;DF;rs Red Star;28;1991;5;5;442;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.03;0.04;0.01;0.04;Matches
523;Rodri\Rodri;es ESP;MF;eng Manchester City;23;1996;6;6;453;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.06;0.01;0.07;0.06;0.07;Matches
524;Rodrigo\Rodrigo;es ESP;FW;es Valencia;28;1991;5;5;450;2;2;0;0;0;0;0.40;0.40;0.80;0.40;0.80;2.9;2.9;0.6;0.57;0.13;0.70;0.57;0.70;Matches
525;James Rodríguez\James-Rodriguez;co COL;MF;es Real Madrid;28;1991;2;1;81;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.15;0.00;0.15;0.15;0.15;Matches
526;Rodrygo\Rodrygo;br BRA;FW;es Real Madrid;18;2001;4;3;270;4;2;0;0;0;0;1.33;0.67;2.00;1.33;2.00;1.5;1.5;0.9;0.50;0.29;0.79;0.50;0.79;Matches
527;Cristiano Ronaldo\Cristiano-Ronaldo;pt POR;FW;it Juventus;34;1985;7;7;622;2;1;0;0;0;0;0.29;0.14;0.43;0.29;0.43;3.5;3.5;0.2;0.51;0.02;0.54;0.51;0.54;Matches
528;Marten de Roon\Marten-de-Roon;nl NED;MF;it Atalanta;28;1991;7;7;630;0;1;0;0;2;0;0.00;0.14;0.14;0.00;0.14;0.2;0.2;0.8;0.02;0.11;0.13;0.02;0.13;Matches
529;Danny Rose\Danny-Rose;eng ENG;DF;eng Tottenham;29;1990;4;4;360;0;1;0;0;0;0;0.00;0.25;0.25;0.00;0.25;0.0;0.0;0.7;0.00;0.17;0.17;0.00;0.17;Matches
530;Antonio Rüdiger\Antonio-Rudiger;de GER;DF;eng Chelsea;26;1993;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
531;Daniele Rugani\Daniele-Rugani;it ITA;DF;it Juventus;25;1994;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
532;Mário Rui\Mario-Rui;pt POR;DF;it Napoli;28;1991;6;6;438;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.01;0.06;0.06;0.01;0.06;Matches
533;Fabián Ruiz Peña\Fabian-Ruiz-Pena;es ESP;MF;it Napoli;23;1996;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.7;0.07;0.10;0.16;0.07;0.16;Matches
534;Maciej Rybus\Maciej-Rybus;pl POL;DF;ru Loko Moscow;29;1989;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.01;0.07;0.07;0.01;0.07;Matches
535;José Sá\Jose-Sa;pt POR;GK;gr Olympiacos;26;1993;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
536;Marcel Sabitzer\Marcel-Sabitzer;at AUT;MFFW;de RB Leipzig;25;1994;6;6;540;2;2;0;0;1;0;0.33;0.33;0.67;0.33;0.67;0.9;0.9;1.3;0.15;0.22;0.37;0.15;0.37;Matches
537;Mohamed Salah\Mohamed-Salah;eg EGY;FW;eng Liverpool;27;1992;7;7;612;4;2;0;0;0;0;0.59;0.29;0.88;0.59;0.88;4.6;4.6;1.2;0.67;0.17;0.84;0.67;0.84;Matches
538;Andreas Samaris\Andreas-Samaris;gr GRE;MF;pt Benfica;30;1989;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;1.39;0.00;1.39;1.39;1.39;Matches
539;Mbwana Samatta\Mbwana-Samatta;tz TAN;FWMF;be Genk;26;1992;6;6;513;3;0;0;0;2;0;0.53;0.00;0.53;0.53;0.53;1.9;1.9;0.0;0.33;0.01;0.34;0.33;0.34;Matches
540;Renato Sanches\Renato-Sanches;pt POR;MFFW;fr Lille;21;1997;5;1;121;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.04;0.04;0.00;0.04;Matches
541;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;it Inter;30;1988;1;1;66;0;1;0;0;1;0;0.00;1.36;1.36;0.00;1.36;0.3;0.3;0.4;0.36;0.50;0.85;0.36;0.85;Matches
542;Davinson Sánchez\Davinson-Sanchez;co COL;DF;eng Tottenham;23;1996;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.05;0.02;0.07;0.05;0.07;Matches
543;Jadon Sancho\Jadon-Sancho;eng ENG;FWMF;de Dortmund;19;2000;7;6;558;2;2;0;0;0;0;0.32;0.32;0.65;0.32;0.65;2.1;2.1;1.3;0.34;0.22;0.56;0.34;0.56;Matches
544;Alex Sandro\Alex-Sandro;br BRA;DF;it Juventus;28;1991;5;5;450;0;2;0;0;0;0;0.00;0.40;0.40;0.00;0.40;0.2;0.2;0.9;0.04;0.18;0.22;0.04;0.22;Matches
545;Douglas Santos\Douglas-Santos;br BRA;DFMF;ru Zenit;25;1994;6;6;505;0;1;0;0;2;1;0.00;0.18;0.18;0.00;0.18;0.1;0.1;0.2;0.01;0.04;0.05;0.01;0.05;Matches
546;Pablo Sarabia\Pablo-Sarabia;es ESP;FWMF;fr Paris S-G;27;1992;6;3;279;2;1;0;0;0;0;0.65;0.32;0.97;0.65;0.97;0.7;0.7;1.7;0.22;0.56;0.77;0.22;0.77;Matches
547;Marcelo Saracchi\Marcelo-Saracchi;uy URU;DF;de RB Leipzig;21;1998;2;2;160;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.16;0.16;0.00;0.16;Matches
548;Stefan Savić\Stefan-Savic;me MNE;DF;es Atletico Madrid;28;1991;2;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.6;0.6;0.0;0.32;0.00;0.32;0.32;0.32;Matches
549;Patrik Schick\Patrik-Schick;cz CZE;FW;de RB Leipzig;23;1996;2;1;97;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.0;0.99;0.02;1.00;0.99;1.00;Matches
550;Marcel Schmelzer\Marcel-Schmelzer;de GER;FW;de Dortmund;31;1988;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
551;Siebe Schrijvers\Siebe-Schrijvers;be BEL;MFFW;be Club Brugge;23;1996;4;0;76;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.27;0.08;0.35;0.27;0.35;Matches
552;Nico Schulz\Nico-Schulz;de GER;DFMF;de Dortmund;26;1993;3;3;225;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.0;0.27;0.00;0.27;0.27;0.27;Matches
553;Perr Schuurs\Perr-Schuurs;nl NED;DF;nl Ajax;19;1999;2;1;108;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
554;Haris Seferović\Haris-Seferovic;ch SUI;FW;pt Benfica;27;1992;5;2;208;2;0;0;0;0;0;0.87;0.00;0.87;0.87;0.87;1.3;1.3;0.1;0.56;0.04;0.60;0.56;0.60;Matches
555;Nélson Semedo\Nelson-Semedo;pt POR;DF;es Barcelona;25;1993;5;5;450;0;1;0;0;2;0;0.00;0.20;0.20;0.00;0.20;0.4;0.4;0.9;0.08;0.18;0.26;0.08;0.26;Matches
556;Rúben Semedo\Ruben-Semedo;pt POR;DF;gr Olympiacos;25;1994;6;6;540;2;0;0;0;2;0;0.33;0.00;0.33;0.33;0.33;1.1;1.1;0.0;0.19;0.00;0.19;0.19;0.19;Matches
557;Stefano Sensi\Stefano-Sensi;it ITA;MF;it Inter;23;1995;3;2;191;0;1;0;0;0;0;0.00;0.47;0.47;0.00;0.47;0.3;0.3;1.0;0.16;0.46;0.62;0.16;0.62;Matches
558;Jean Seri\Jean-Seri;ci CIV;MF;tr Galatasaray;28;1991;6;6;478;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.02;0.07;0.09;0.02;0.09;Matches
559;Ryan Sessegnon\Ryan-Sessegnon;eng ENG;FW;eng Tottenham;19;2000;2;1;105;1;1;0;0;0;0;0.86;0.86;1.71;0.86;1.71;0.3;0.3;0.4;0.30;0.30;0.60;0.30;0.60;Matches
560;Petr Ševčík\Petr-Sevcik;cz CZE;MF;cz Slavia Prague;25;1994;5;5;450;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.5;0.03;0.11;0.14;0.03;0.14;Matches
561;Xherdan Shaqiri\Xherdan-Shaqiri;ch SUI;MF;eng Liverpool;27;1991;1;0;3;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
562;Oleg Shatov\Oleg-Shatov;ru RUS;MF;ru Zenit;29;1990;4;3;235;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.08;0.05;0.13;0.08;0.13;Matches
563;Danylo Sikan\Danylo-Sikan;ua UKR;FW;ua Shakhtar;18;2001;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
564;Bernardo Silva\Bernardo-Silva;pt POR;FWMF;eng Manchester City;24;1994;6;5;412;0;1;0;0;1;0;0.00;0.22;0.22;0.00;0.22;0.3;0.3;0.4;0.07;0.08;0.15;0.07;0.15;Matches
565;David Silva\David-Silva;es ESP;MF;eng Manchester City;33;1986;2;1;110;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.2;0.40;0.18;0.57;0.40;0.57;Matches
566;Rafa Silva\Rafa-Silva;pt POR;FWMF;pt Benfica;26;1993;3;2;124;1;1;0;0;0;0;0.73;0.73;1.45;0.73;1.45;0.2;0.2;0.5;0.18;0.39;0.57;0.18;0.57;Matches
567;Thiago Silva\Thiago-Silva;br BRA;DF;fr Paris S-G;34;1984;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.05;0.01;0.06;0.05;0.06;Matches
568;Daley Sinkgraven\Daley-Sinkgraven;nl NED;DFMF;de Leverkusen;24;1995;2;1;100;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
569;Moussa Sissoko\Moussa-Sissoko;fr FRA;MFFW;eng Tottenham;29;1989;6;4;417;0;1;0;0;0;0;0.00;0.22;0.22;0.00;0.22;0.2;0.2;0.2;0.04;0.04;0.07;0.04;0.07;Matches
570;Mario Šitum\Mario-Situm;hr CRO;MF;hr Dinamo Zagreb;27;1992;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
571;Oliver Skipp\Oliver-Skipp;eng ENG;MFFW;eng Tottenham;18;2000;2;0;29;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
572;Milan Škoda\Milan-Skoda;cz CZE;FWMF;cz Slavia Prague;33;1986;2;1;72;0;1;0;0;0;0;0.00;1.25;1.25;0.00;1.25;0.2;0.2;0.4;0.28;0.48;0.76;0.28;0.76;Matches
573;Milan Škriniar\Milan-Skriniar;sk SVK;DF;it Inter;24;1995;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.03;0.00;0.03;Matches
574;Igor Smolnikov\Igor-Smolnikov;ru RUS;DF;ru Zenit;30;1988;3;2;138;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
575;Fyodor Smolov\Fyodor-Smolov;ru RUS;FW;ru Loko Moscow;29;1990;4;2;201;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.09;0.01;0.10;0.09;0.10;Matches
576;Eduard Sobol\Eduard-Sobol;ua UKR;DF;be Club Brugge;24;1995;3;3;260;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
577;Carlos Soler\Carlos-Soler;es ESP;MF;es Valencia;22;1997;4;3;303;1;0;0;0;0;0;0.30;0.00;0.30;0.30;0.30;0.5;0.5;0.0;0.15;0.00;0.15;0.15;0.15;Matches
578;Manor Solomon\Manor-Solomon;il ISR;FWMF;ua Shakhtar;20;1999;5;1;134;2;0;0;0;0;0;1.34;0.00;1.34;1.34;1.34;0.8;0.8;0.0;0.51;0.01;0.52;0.51;0.52;Matches
