Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
148;Andrea Favilli\Andrea-Favilli;it ITA;FW;Genoa;24-139;1997;0.4;0;0;0;0;0;0;0;;0;3;1;33.3;0;2;1;0;0;0;0;0;0;2;0;Matches
149;Luiz Felipe\Luiz-Felipe;br BRA;DF;Lazio;24-195;1997;5.0;6;3;4;2;0;1;5;20.0;4;32;9;28.1;22;10;0;12;7;1;5;7;13;30;0;Matches
150;Salvador Ferrer\Salvador-Ferrer;es ESP;MFDF;Spezia;23-255;1998;5.2;9;5;6;2;1;4;12;33.3;8;59;14;23.7;25;27;7;8;4;1;4;10;19;15;0;Matches
151;Riccardo Fiamozzi\Riccardo-Fiamozzi;it ITA;DF;Empoli;28-138;1993;0.1;0;0;0;0;0;0;0;;0;2;1;50.0;0;0;2;0;0;0;0;1;1;0;0;Matches
152;Luca Fiordilino\Luca-Fiordilino;it ITA;MF;Venezia;25-070;1996;1.3;2;1;1;0;1;2;4;50.0;2;19;5;26.3;14;2;3;3;0;0;3;3;5;2;0;Matches
153;Alessandro Florenzi\Alessandro-Florenzi;it ITA;FW;Milan;30-206;1991;2.0;4;3;1;1;2;2;4;50.0;2;33;11;33.3;4;20;9;3;0;0;3;5;9;3;0;Matches
154;Francesco Forte\Francesco-Forte;it ITA;FW;Venezia;28-155;1993;2.2;3;2;0;1;2;2;3;66.7;1;39;7;17.9;2;19;18;1;0;0;1;0;3;1;0;Matches
155;Davide Frattesi\Davide-Frattesi;it ITA;MF;Sassuolo;21-346;1999;6.3;7;4;3;3;1;3;8;37.5;5;83;18;21.7;30;46;7;12;2;0;10;9;16;16;2;Matches
156;Remo Freuler\Remo-Freuler;ch SUI;MF;Atalanta;29-171;1992;4.0;5;3;4;0;1;2;6;33.3;4;58;23;39.7;20;26;12;4;0;0;4;5;10;2;0;Matches
157;Matteo Gabbia\Matteo-Gabbia;it ITA;DF;Milan;21-347;1999;0.6;0;0;0;0;0;0;0;;0;4;4;100.0;2;2;0;0;0;0;0;2;2;1;0;Matches
158;Manolo Gabbiadini\Manolo-Gabbiadini;it ITA;FW;Sampdoria;29-311;1991;0.8;3;1;1;0;2;0;1;0.0;1;12;4;33.3;3;3;6;0;0;0;0;0;3;0;0;Matches
159;Gianluca Gaetano\Gianluca-Gaetano;it ITA;MF;Napoli;21-151;2000;0.2;2;1;2;0;0;1;2;50.0;1;8;2;25.0;3;3;2;0;0;0;0;2;4;0;0;Matches
160;Roberto Gagliardini\Roberto-Gagliardini;it ITA;MF;Inter;27-179;1994;0.3;0;0;0;0;0;0;1;0.0;1;6;1;16.7;2;4;0;2;0;0;2;1;1;0;0;Matches
161;Riccardo Gagliolo\Riccardo-Gagliolo;se SWE;DF;Salernitana;31-158;1990;4.7;9;4;5;2;2;3;8;37.5;5;55;15;27.3;35;17;3;5;2;0;3;7;16;18;0;Matches
162;Nicolas Galazzi\Nicolas-Galazzi;it ITA;DF;Venezia;20-289;2000;0.2;1;1;1;0;0;0;1;0.0;1;5;1;20.0;3;0;2;0;0;0;0;0;1;0;0;Matches
163;Paolo Ghiglione\Paolo-Ghiglione;it ITA;DF;Genoa;24-243;1997;1.6;2;1;1;1;0;1;2;50.0;1;23;6;26.1;2;8;13;3;0;0;3;4;6;9;0;Matches
164;Olivier Giroud\Olivier-Giroud;fr FRA;FW;Milan;35-003;1986;2.5;1;1;0;0;1;0;2;0.0;2;35;6;17.1;5;9;21;4;2;0;2;0;1;1;0;Matches
165;Diego Godín\Diego-Godin;uy URU;DF;Cagliari;35-229;1986;4.3;11;8;8;1;2;3;6;50.0;3;64;24;37.5;37;24;3;8;2;0;6;10;21;23;0;Matches
166;Cedric Gondo\Cedric-Gondo;ci CIV;FW;Salernitana;24-312;1996;2.8;3;1;2;0;1;2;2;100.0;0;49;13;26.5;3;17;29;2;1;0;1;0;3;0;0;Matches
167;Nicolás González\Nicolas-Gonzalez;ar ARG;FW;Fiorentina;23-180;1998;3.4;4;2;2;1;1;0;3;0.0;3;51;16;31.4;8;19;24;5;0;0;5;5;9;0;0;Matches
168;Robin Gosens\Robin-Gosens;de GER;DF;Atalanta;27-090;1994;5.1;7;4;4;3;0;3;7;42.9;4;49;27;55.1;14;17;18;6;0;0;6;10;17;5;0;Matches
